Change,Source Twitter ID,Target Twitter ID,Source screen name,Target screen name,Target verification,Target followers,Observed,Since
+,47253057,744265742,RogerJStoneJr,ggiorgio_v,Premium,3865,2024-08-21 09:37:58,2024-08-19 21:10:10
+,47253057,2744873043,RogerJStoneJr,KluverBob,Premium,2092,2024-08-21 09:37:58,2024-08-19 21:10:10
+,47253057,731417897747238912,RogerJStoneJr,JB100x,,2360,2024-08-21 09:37:58,2024-08-19 21:10:10
+,47253057,832980412452503556,RogerJStoneJr,web3smb,Premium,25353,2024-08-21 09:37:58,2024-08-19 21:10:10
+,47253057,1175133359657246720,RogerJStoneJr,HoumanSalem,Premium,1433,2024-08-21 09:37:58,2024-08-19 21:10:10
+,47253057,1192151002591326208,RogerJStoneJr,SoCalbreakfast1,Premium,1616,2024-08-21 09:37:58,2024-08-19 21:10:10
+,47253057,1280361580769787906,RogerJStoneJr,ambermarie37373,Premium,2492,2024-08-21 09:37:58,2024-08-19 21:10:10
+,47253057,1295964503792685058,RogerJStoneJr,HDealla,Premium,5570,2024-08-21 09:37:58,2024-08-19 21:10:10
+,47253057,1385255363591692290,RogerJStoneJr,thejackiedutton,Premium,6362,2024-08-21 09:37:58,2024-08-19 21:10:10
+,47253057,1395812274984607744,RogerJStoneJr,evasavagiou,Premium,627329,2024-08-21 09:37:58,2024-08-19 21:10:10
+,47253057,1475525772525846531,RogerJStoneJr,meme_cycle,Premium,2715,2024-08-21 09:37:58,2024-08-19 21:10:10
+,47253057,1487238241237356547,RogerJStoneJr,KAGdrogo,Premium,81042,2024-08-21 09:37:58,2024-08-19 21:10:10
+,47253057,1491968281250521088,RogerJStoneJr,Free_ButNotFree,Premium,11332,2024-08-21 09:37:58,2024-08-19 21:10:10
+,47253057,1511341208983031820,RogerJStoneJr,TheRightGirl47,Premium,21476,2024-08-21 09:37:58,2024-08-19 21:10:10
+,47253057,1547753041092231168,RogerJStoneJr,GodsBurnt,Premium,84468,2024-08-21 09:37:58,2024-08-19 21:10:10
+,47253057,1582105464917065769,RogerJStoneJr,BchainBasement,Premium,4956,2024-08-21 09:37:58,2024-08-19 21:10:10
+,47253057,1591868808838279168,RogerJStoneJr,HopeIranian,Premium,4419,2024-08-21 09:37:58,2024-08-19 21:10:10
+,47253057,1599229029625757696,RogerJStoneJr,Avsaddicted,Premium,13319,2024-08-21 09:37:58,2024-08-19 21:10:10
+,47253057,1661466314509266945,RogerJStoneJr,MAGAMax2024,,435,2024-08-21 09:37:58,2024-08-19 21:10:10
+,47253057,1697810552670851072,RogerJStoneJr,Justice4allAK,Premium,5176,2024-08-21 09:37:58,2024-08-19 21:10:10
+,47253057,1751014750475997184,RogerJStoneJr,joet5282,,81,2024-08-21 09:37:58,2024-08-19 21:10:10
+,47253057,1782084190462214145,RogerJStoneJr,barkmediax,,11576,2024-08-21 09:37:58,2024-08-19 21:10:10
-,592730371,253142796,JackPosobiec,John_Rhode,Premium,3881,2024-08-21 06:17:56,2024-08-19 17:50:14
+,592730371,17955081,JackPosobiec,TheoVon,Premium,1498954,2024-08-21 06:17:56,2024-08-19 17:50:14
+,592730371,43579240,JackPosobiec,anjewla90,Premium,33304,2024-08-21 06:17:56,2024-08-19 17:50:14
-,1074480192,139680498,SenTedCruz,realistic_view,,11449,2024-08-21 05:50:38,2024-08-19 17:22:42
+,1074480192,1264062306507423750,SenTedCruz,GrayHarker,Premium,204,2024-08-21 05:50:38,2024-08-19 17:22:42
+,1625493998,1716493920186568705,KingsleyCortes,RNCVoteProtect,Premium,12686,2024-08-21 05:26:20,2024-08-19 16:58:53
+,1625493998,1802582236601942016,KingsleyCortes,RestoreYR,Premium,544,2024-08-21 05:26:20,2024-08-19 16:58:53
-,878247600096509952,262299947,RealCandaceO,Byoussef,Premium,11744209,2024-08-20 23:46:23,2024-08-19 14:04:25
+,878247600096509952,1218344714006679552,RealCandaceO,PhaganJustice,Premium,632,2024-08-20 23:46:23,2024-08-19 14:04:25
+,1201670995435646976,14482852,laurenboebert,jwsherrod,Premium,3136,2024-08-20 21:40:26,2024-08-19 11:57:57
+,1201670995435646976,932437430719995904,laurenboebert,Floridianpress,Premium,11647,2024-08-20 21:40:26,2024-08-19 11:57:57
+,1201670995435646976,1574474918762348546,laurenboebert,the_roblaw,Premium,3561,2024-08-20 21:40:26,2024-08-19 11:57:57
+,1589986640587640834,268116640,Riley_Gaines_,CoachHughFreeze,Premium,273489,2024-08-20 17:01:46,2024-08-20 06:42:36
-,1326229737551912960,1221548349331050508,libsoftiktok,LessPrejudice,,1191,2024-08-20 10:14:01,2024-08-19 10:58:10
+,1344356576786866176,4121225056,RepMTG,CLewandowski_,Premium,589123,2024-08-20 09:59:42,2024-08-19 10:43:54
+,1344356576786866176,1145866561271554048,RepMTG,nataliegwinters,Premium,605329,2024-08-20 09:59:42,2024-08-19 10:43:54
+,1344356576786866176,1574474918762348546,RepMTG,the_roblaw,Premium,3561,2024-08-20 09:59:42,2024-08-19 10:43:54
+,1344356576786866176,1813217409668378625,RepMTG,trumpswiftie,Premium,21513,2024-08-20 09:59:42,2024-08-19 10:43:54
+,1137701,14140274,DavidSacks,mattsocial1000,,1986,2024-08-20 00:39:59,2024-08-19 00:05:52
+,26637348,1084375028,TulsiGabbard,JasonMiller,Premium,534020,2024-08-19 21:38:18,2024-08-18 21:05:49
+,47253057,71341707,RogerJStoneJr,fabriciopontin,,11779,2024-08-19 21:10:10,2024-08-18 20:37:57
-,1074480192,121577785,SenTedCruz,KennyHammondII,,388,2024-08-19 17:22:42,2024-08-18 16:51:55
+,1625493998,845703600852623360,KingsleyCortes,timecaptales,Premium,687415,2024-08-19 16:58:53,2024-08-18 16:28:09
+,1201670995435646976,274132358,laurenboebert,sgruber91,Premium,23591,2024-08-19 11:57:57,2024-08-18 11:30:54
+,1201670995435646976,908354649857687556,laurenboebert,AJ_Cats_,Premium,61659,2024-08-19 11:57:57,2024-08-18 11:30:54
+,1329891389430243330,1609617100175196160,StephenM,RealEJAntoni,Premium,72303,2024-08-19 10:50:37,2024-08-18 10:24:48
-,47253057,49468500,RogerJStoneJr,josh000815,,1369,2024-08-18 20:37:57,2024-08-17 22:58:39
-,47253057,1519485268998463490,RogerJStoneJr,JoLynnWood7,,4192,2024-08-18 20:37:57,2024-08-17 22:58:39
+,47253057,10691752,RogerJStoneJr,davidpopp,,9452,2024-08-18 20:37:57,2024-08-17 22:58:39
+,47253057,2268289092,RogerJStoneJr,ThatCyberSecGuy,Premium,1817,2024-08-18 20:37:57,2024-08-17 22:58:39
+,337808606,1341796696867491841,RobertKennedyJr,RealCryptoFace1,Premium,185509,2024-08-18 18:22:23,2024-08-17 20:43:58
+,1074480192,139680498,SenTedCruz,realistic_view,,11449,2024-08-18 16:51:55,2024-08-17 19:13:23
-,1344356576786866176,1592975103645581315,RepMTG,defense_civil25,Premium,334673,2024-08-18 10:18:15,2024-08-17 09:54:05
+,1344356576786866176,1737113566745108480,RepMTG,realErikDPrince,Premium,547136,2024-08-18 10:18:15,2024-08-17 09:54:05
-,1137701,14140274,DavidSacks,mattsocial1000,,1986,2024-08-18 04:09:17,2024-08-15 11:33:59
+,1137701,234857514,DavidSacks,NaithanJones,Premium,46234,2024-08-18 04:09:17,2024-08-15 11:33:59
+,1137701,1061762696,DavidSacks,JamesBlairUSA,Premium,59564,2024-08-18 04:09:17,2024-08-15 11:33:59
+,1137701,1822313061975273472,DavidSacks,MediasLies,Premium,305103,2024-08-18 04:09:17,2024-08-15 11:33:59
-,47253057,86983561,RogerJStoneJr,TheWiseGuysTV,,1642,2024-08-17 22:58:39,2024-08-17 02:33:06
-,47253057,1513081636522319874,RogerJStoneJr,SilentKoan,,528,2024-08-17 22:58:39,2024-08-17 02:33:06
-,47253057,1615733554918608897,RogerJStoneJr,Bad_3231,,255,2024-08-17 22:58:39,2024-08-17 02:33:06
-,47253057,1702172543438700544,RogerJStoneJr,SuzyCampbe66883,,1326,2024-08-17 22:58:39,2024-08-17 02:33:06
-,47253057,1739843849303003136,RogerJStoneJr,Riverman1011,,2760,2024-08-17 22:58:39,2024-08-17 02:33:06
-,47253057,1756458897433653248,RogerJStoneJr,KrisQiHo,,485,2024-08-17 22:58:39,2024-08-17 02:33:06
+,47253057,33938700,RogerJStoneJr,Jamie_Weinstein,Premium,18731,2024-08-17 22:58:39,2024-08-17 02:33:06
+,47253057,1445165135534956546,RogerJStoneJr,_AlphaAnon,,42908,2024-08-17 22:58:39,2024-08-17 02:33:06
+,47253057,1779937588532359169,RogerJStoneJr,DragomirKhost,,4482,2024-08-17 22:58:39,2024-08-17 02:33:06
+,1542228578,42142341,JDVance,Wise_Ox,Premium,1114,2024-08-17 18:52:48,2024-08-16 22:23:41
+,1625493998,32157767,KingsleyCortes,rightresponsem,Premium,32356,2024-08-17 18:49:11,2024-08-16 22:20:00
+,1625493998,1242624545539809280,KingsleyCortes,CaseyMeansMD,Premium,171926,2024-08-17 18:49:11,2024-08-16 22:20:00
+,878247600096509952,66643970,RealCandaceO,davidicke,Premium,729975,2024-08-17 15:56:23,2024-08-16 19:21:01
-,1201670995435646976,736356411580370944,laurenboebert,StefKleinhenz,,2791,2024-08-17 13:49:57,2024-08-16 17:11:23
+,1589986640587640834,1904454350,Riley_Gaines_,SarahPPerry,Premium,11593,2024-08-17 06:29:51,2024-08-16 11:57:34
-,47253057,29658469,RogerJStoneJr,MillerStream,Premium,126390,2024-08-17 02:33:06,2024-08-16 04:32:50
-,47253057,43888729,RogerJStoneJr,Zssvbecjr,,551,2024-08-17 02:33:06,2024-08-16 04:32:50
-,47253057,71341707,RogerJStoneJr,fabriciopontin,,11779,2024-08-17 02:33:06,2024-08-16 04:32:50
-,47253057,1508707853401395207,RogerJStoneJr,william25685302,,149,2024-08-17 02:33:06,2024-08-16 04:32:50
-,47253057,1694893991408357376,RogerJStoneJr,MaryKwaize94054,,1312,2024-08-17 02:33:06,2024-08-16 04:32:50
+,47253057,16882190,RogerJStoneJr,mshields007,Premium,7179,2024-08-17 02:33:06,2024-08-16 04:32:50
+,47253057,147283355,RogerJStoneJr,Real_RogerStone,,1078,2024-08-17 02:33:06,2024-08-16 04:32:50
+,47253057,1465697731297509386,RogerJStoneJr,historyrock_,Premium,434817,2024-08-17 02:33:06,2024-08-16 04:32:50
+,47253057,1596189457757134848,RogerJStoneJr,MattyTimTom1,Premium,56071,2024-08-17 02:33:06,2024-08-16 04:32:50
+,337808606,1461159617241575424,RobertKennedyJr,SinCityCrypto1,Premium,10729,2024-08-17 00:15:40,2024-08-15 00:51:07
-,592730371,736356411580370944,JackPosobiec,StefKleinhenz,,2791,2024-08-16 23:12:02,2024-08-14 23:47:30
-,1074480192,139680498,SenTedCruz,realistic_view,,11449,2024-08-16 22:44:28,2024-08-14 23:19:57
-,1074480192,295891100,SenTedCruz,jimmyhuss3,Premium,2036,2024-08-16 22:44:28,2024-08-14 23:19:57
-,1625493998,1273639475340554240,KingsleyCortes,ploughmansfolly,Premium,56796,2024-08-16 22:20:00,2024-08-16 04:22:30
+,1625493998,1595628290131169280,KingsleyCortes,RealBroNat,Premium,80533,2024-08-16 22:20:00,2024-08-16 04:22:30
+,1201670995435646976,1478601254863609859,laurenboebert,M_Simonetti28,Premium,14225,2024-08-16 17:11:23,2024-08-15 20:30:36
-,47253057,3145498212,RogerJStoneJr,HMX3333,Premium,0,2024-08-16 04:32:50,2024-08-15 04:53:59
-,47253057,1460280107633979401,RogerJStoneJr,TheGodofSEO2,Premium,3720,2024-08-16 04:32:50,2024-08-15 04:53:59
+,47253057,16796658,RogerJStoneJr,mattsgorman,Premium,13739,2024-08-16 04:32:50,2024-08-15 04:53:59
+,47253057,17452937,RogerJStoneJr,GenerraPeck,Premium,6452,2024-08-16 04:32:50,2024-08-15 04:53:59
+,47253057,19555172,RogerJStoneJr,KristinDavison,,4339,2024-08-16 04:32:50,2024-08-15 04:53:59
+,47253057,41019773,RogerJStoneJr,brianjameswalsh,,10171,2024-08-16 04:32:50,2024-08-15 04:53:59
+,47253057,1075681177,RogerJStoneJr,614clinton,Premium,141429,2024-08-16 04:32:50,2024-08-15 04:53:59
+,47253057,1268724616350089218,RogerJStoneJr,earthing5000,Premium,80713,2024-08-16 04:32:50,2024-08-15 04:53:59
+,47253057,1350856648391335940,RogerJStoneJr,carolina_bonita,Premium,61851,2024-08-16 04:32:50,2024-08-15 04:53:59
+,47253057,1650595082641260545,RogerJStoneJr,34rthhasrisen,Premium,14804,2024-08-16 04:32:50,2024-08-15 04:53:59
-,1542228578,42142341,JDVance,Wise_Ox,Premium,1114,2024-08-16 01:40:26,2024-08-14 22:59:31
-,1625493998,1460280107633979401,KingsleyCortes,TheGodofSEO2,Premium,3720,2024-08-16 01:36:45,2024-08-14 22:55:49
-,1625493998,1483491328373796865,KingsleyCortes,KashsCorner,Business,93966,2024-08-16 01:36:45,2024-08-14 22:55:49
+,1625493998,18028981,KingsleyCortes,justinbwells,Premium,73486,2024-08-16 01:36:45,2024-08-14 22:55:49
+,1625493998,4121225056,KingsleyCortes,CLewandowski_,Premium,589123,2024-08-16 01:36:45,2024-08-14 22:55:49
+,1625493998,1082452128235311105,KingsleyCortes,LinaSeiche,Premium,105457,2024-08-16 01:36:45,2024-08-14 22:55:49
+,1625493998,1273639475340554240,KingsleyCortes,ploughmansfolly,Premium,56796,2024-08-16 01:36:45,2024-08-14 22:55:49
+,1201670995435646976,1350856648391335940,laurenboebert,carolina_bonita,Premium,61851,2024-08-15 20:30:36,2024-08-14 17:50:19
+,1201670995435646976,1633539073095655436,laurenboebert,OKeefeMedia,Premium,868940,2024-08-15 20:30:36,2024-08-14 17:50:19
-,1326229737551912960,20326085,libsoftiktok,sdschools,,20581,2024-08-15 19:25:36,2024-08-14 16:48:16
+,1326229737551912960,15207668,libsoftiktok,HouseGOP,Government,1723806,2024-08-15 19:25:36,2024-08-14 16:48:16
+,1326229737551912960,191871143,libsoftiktok,VigilantFox,Premium,1611231,2024-08-15 19:25:36,2024-08-14 16:48:16
+,1589986640587640834,790136510,Riley_Gaines_,KirkHerbstreit,Premium,1816303,2024-08-15 15:38:28,2024-08-14 13:04:07
-,47253057,20178419,RogerJStoneJr,cwarzel,Premium,169259,2024-08-15 04:53:59,2024-08-14 05:53:03
-,47253057,1163305413363798016,RogerJStoneJr,huntersmomma7,Premium,5430,2024-08-15 04:53:59,2024-08-14 05:53:03
-,47253057,1268724616350089218,RogerJStoneJr,earthing5000,Premium,80713,2024-08-15 04:53:59,2024-08-14 05:53:03
-,47253057,1483491328373796865,RogerJStoneJr,KashsCorner,Business,93966,2024-08-15 04:53:59,2024-08-14 05:53:03
-,47253057,1650595082641260545,RogerJStoneJr,34rthhasrisen,Premium,14804,2024-08-15 04:53:59,2024-08-14 05:53:03
-,47253057,1656871884372279296,RogerJStoneJr,,,,2024-08-15 04:53:59,2024-08-14 05:53:03
+,47253057,16162149,RogerJStoneJr,cmarinucci,,42116,2024-08-15 04:53:59,2024-08-14 05:53:03
+,47253057,20786801,RogerJStoneJr,murphymike,Premium,109662,2024-08-15 04:53:59,2024-08-14 05:53:03
+,47253057,3145498212,RogerJStoneJr,HMX3333,Premium,0,2024-08-15 04:53:59,2024-08-14 05:53:03
+,47253057,1106195775321600000,RogerJStoneJr,PeoplesCheree,Premium,2404,2024-08-15 04:53:59,2024-08-14 05:53:03
+,216881337,1583871301453721600,RandPaul,RFKJRpodcast,,51282,2024-08-15 01:28:53,2024-08-14 04:13:52
-,592730371,8287602,JackPosobiec,jaltucher,Premium,215847,2024-08-14 23:47:30,2024-08-14 01:01:15
+,1074480192,533624547,SenTedCruz,Damn_Lucky,Premium,4794,2024-08-14 23:19:57,2024-08-14 00:33:13
-,1625493998,1273639475340554240,KingsleyCortes,ploughmansfolly,Premium,56796,2024-08-14 22:55:49,2024-08-14 00:08:46
+,2352629311,1525976077,HawleyMO,AGAndrewBailey,Premium,273414,2024-08-14 22:34:45,2024-08-13 23:47:23
-,1137701,234857514,DavidSacks,NaithanJones,Premium,46234,2024-08-14 09:22:52,2024-08-13 08:02:09
-,47253057,1375450754526416901,RogerJStoneJr,Jewsicafl,Premium,1239,2024-08-14 05:53:03,2024-08-13 01:51:49
+,47253057,312679420,RogerJStoneJr,bahamamills,Premium,14707,2024-08-14 05:53:03,2024-08-13 01:51:49
+,47253057,1163305413363798016,RogerJStoneJr,huntersmomma7,Premium,5430,2024-08-14 05:53:03,2024-08-13 01:51:49
+,47253057,1203204962039152640,RogerJStoneJr,foundring1,Premium,61674,2024-08-14 05:53:03,2024-08-13 01:51:49
+,47253057,1579217588109774848,RogerJStoneJr,arriola_real,Premium,2880,2024-08-14 05:53:03,2024-08-13 01:51:49
+,47253057,1599736552862765056,RogerJStoneJr,KoochPix,Premium,1520,2024-08-14 05:53:03,2024-08-13 01:51:49
+,47253057,1744509728942878721,RogerJStoneJr,jnicer89,,3879,2024-08-14 05:53:03,2024-08-13 01:51:49
+,47253057,1774185350304268288,RogerJStoneJr,RealLaurenBoyd,,19816,2024-08-14 05:53:03,2024-08-13 01:51:49
+,47253057,1822313061975273472,RogerJStoneJr,MediasLies,Premium,305103,2024-08-14 05:53:03,2024-08-13 01:51:49
+,216881337,16668940,RandPaul,kystatefair,,9644,2024-08-14 04:13:52,2024-08-13 00:00:47
+,1074480192,93072528,SenTedCruz,jojosjesus,,2267,2024-08-14 00:33:13,2024-08-12 21:48:36
+,1542228578,156832155,JDVance,craignbaldwin,,770,2024-08-14 00:12:30,2024-08-12 21:27:51
+,1542228578,1822313061975273472,JDVance,MediasLies,Premium,305103,2024-08-14 00:12:30,2024-08-12 21:27:51
+,1625493998,783214,KingsleyCortes,X,Business,68926109,2024-08-14 00:08:46,2024-08-12 21:24:05
+,1625493998,925043178725691393,KingsleyCortes,liz_elkind,,6229,2024-08-14 00:08:46,2024-08-12 21:24:05
+,1625493998,1273639475340554240,KingsleyCortes,ploughmansfolly,Premium,56796,2024-08-14 00:08:46,2024-08-12 21:24:05
-,1326229737551912960,19739126,libsoftiktok,SpeakerMcCarthy,Government,3055713,2024-08-13 17:56:43,2024-08-12 14:35:50
+,1326229737551912960,29458079,libsoftiktok,JudgeJeanine,Premium,3962362,2024-08-13 17:56:43,2024-08-12 14:35:50
+,1326229737551912960,208155240,libsoftiktok,MariaBartiromo,Premium,1509481,2024-08-13 17:56:43,2024-08-12 14:35:50
-,25073877,25429371,realDonaldTrump,KatrinaPierson,Premium,704071,2024-08-13 06:46:06,2024-08-12 05:56:10
-,25073877,818910970567344128,realDonaldTrump,VP45,Premium,9299909,2024-08-13 06:46:06,2024-08-12 05:56:10
+,25073877,44196397,realDonaldTrump,elonmusk,Premium,219652476,2024-08-13 06:46:06,2024-08-12 05:56:10
-,47253057,424671647,RogerJStoneJr,JessyJamesC,,2773,2024-08-13 01:51:49,2024-08-12 03:39:27
-,47253057,1075681177,RogerJStoneJr,614clinton,Premium,141429,2024-08-13 01:51:49,2024-08-12 03:39:27
-,47253057,3145498212,RogerJStoneJr,HMX3333,Premium,0,2024-08-13 01:51:49,2024-08-12 03:39:27
-,47253057,1731387737146531840,RogerJStoneJr,Elonmusk83432,,1003,2024-08-13 01:51:49,2024-08-12 03:39:27
-,47253057,1774185350304268288,RogerJStoneJr,RealLaurenBoyd,,19816,2024-08-13 01:51:49,2024-08-12 03:39:27
+,47253057,17991533,RogerJStoneJr,QueensMaryMac,,1590,2024-08-13 01:51:49,2024-08-12 03:39:27
+,47253057,23024690,RogerJStoneJr,CarlosCruz2016,,7484,2024-08-13 01:51:49,2024-08-12 03:39:27
+,47253057,45971460,RogerJStoneJr,batalysta,Premium,24448,2024-08-13 01:51:49,2024-08-12 03:39:27
+,47253057,108155579,RogerJStoneJr,ProfessorF,Premium,20796,2024-08-13 01:51:49,2024-08-12 03:39:27
+,47253057,259006166,RogerJStoneJr,takefice,,484,2024-08-13 01:51:49,2024-08-12 03:39:27
+,47253057,333472041,RogerJStoneJr,JaniceBrauner,Premium,2668,2024-08-13 01:51:49,2024-08-12 03:39:27
+,47253057,915317474,RogerJStoneJr,bi_gidea,Premium,208,2024-08-13 01:51:49,2024-08-12 03:39:27
+,47253057,818470913217884164,RogerJStoneJr,TheDumbCabbie,Premium,8298,2024-08-13 01:51:49,2024-08-12 03:39:27
+,47253057,1148713676066758656,RogerJStoneJr,twodogtown,,339,2024-08-13 01:51:49,2024-08-12 03:39:27
+,47253057,1232013128948441090,RogerJStoneJr,PeachesBilly,,1329,2024-08-13 01:51:49,2024-08-12 03:39:27
+,47253057,1278044439190147073,RogerJStoneJr,pianist696,,4069,2024-08-13 01:51:49,2024-08-12 03:39:27
+,47253057,1556043853920100352,RogerJStoneJr,ThePsyopCop,,6549,2024-08-13 01:51:49,2024-08-12 03:39:27
+,47253057,1585809424135995392,RogerJStoneJr,DiligentDenizen,Premium,99520,2024-08-13 01:51:49,2024-08-12 03:39:27
+,47253057,1586468304209575936,RogerJStoneJr,RedpillDrifter,Premium,285984,2024-08-13 01:51:49,2024-08-12 03:39:27
+,47253057,1594870296271536128,RogerJStoneJr,my_sand,,1217,2024-08-13 01:51:49,2024-08-12 03:39:27
+,47253057,1611223359223635974,RogerJStoneJr,KC7cyber,,1492,2024-08-13 01:51:49,2024-08-12 03:39:27
+,47253057,1734965161180475392,RogerJStoneJr,jones_was20159,,51,2024-08-13 01:51:49,2024-08-12 03:39:27
-,592730371,345723209,JackPosobiec,NIXONsounds,,2118,2024-08-12 22:16:45,2024-08-11 22:34:07
+,592730371,2309156352,JackPosobiec,briannalyman2,Premium,22439,2024-08-12 22:16:45,2024-08-11 22:34:07
+,592730371,1646347061581733888,JackPosobiec,CainCadmusCabot,Premium,1635,2024-08-12 22:16:45,2024-08-11 22:34:07
-,1625493998,2336028523,KingsleyCortes,hannah_lucile,,174,2024-08-12 21:24:05,2024-08-11 21:41:33
+,1625493998,223970563,KingsleyCortes,TeamCavuto,Premium,601322,2024-08-12 21:24:05,2024-08-11 21:41:33
+,1625493998,1092293822,KingsleyCortes,Danielle_Alva,,7918,2024-08-12 21:24:05,2024-08-11 21:41:33
-,1201670995435646976,1350856648391335940,laurenboebert,carolina_bonita,Premium,61851,2024-08-12 15:55:03,2024-08-11 16:30:32
+,26637348,91416107,TulsiGabbard,OliLondonTV,Premium,555395,2024-08-12 04:08:42,2024-08-11 06:11:05
-,47253057,1350856648391335940,RogerJStoneJr,carolina_bonita,Premium,61851,2024-08-12 03:39:27,2024-08-11 05:41:59
-,47253057,1586468304209575936,RogerJStoneJr,RedpillDrifter,Premium,285984,2024-08-12 03:39:27,2024-08-11 05:41:59
-,47253057,1679593143170367490,RogerJStoneJr,MagaGrace24,,932,2024-08-12 03:39:27,2024-08-11 05:41:59
+,47253057,868637460,RogerJStoneJr,GovAILeader,Premium,84307,2024-08-12 03:39:27,2024-08-11 05:41:59
+,47253057,3145498212,RogerJStoneJr,HMX3333,Premium,0,2024-08-12 03:39:27,2024-08-11 05:41:59
+,47253057,1479848790722969600,RogerJStoneJr,MysticArrow8,Premium,24651,2024-08-12 03:39:27,2024-08-11 05:41:59
+,47253057,1792553409247084544,RogerJStoneJr,DarkMAGAalt,,26,2024-08-12 03:39:27,2024-08-11 05:41:59
+,1344356576786866176,946218357551853569,RepMTG,AZ_Intel_,Premium,29380,2024-08-11 15:13:33,2024-08-10 11:09:29
-,47253057,19370504,RogerJStoneJr,AJA_Cortes,Premium,227224,2024-08-11 05:41:59,2024-08-09 22:15:01
-,47253057,80233893,RogerJStoneJr,jakeshieldsajj,,840325,2024-08-11 05:41:59,2024-08-09 22:15:01
-,47253057,744273252378382336,RogerJStoneJr,MsPicklesP,,4139,2024-08-11 05:41:59,2024-08-09 22:15:01
-,47253057,1585940116308107265,RogerJStoneJr,IAmSpleen79,,610,2024-08-11 05:41:59,2024-08-09 22:15:01
-,47253057,1594870296271536128,RogerJStoneJr,my_sand,,1217,2024-08-11 05:41:59,2024-08-09 22:15:01
-,47253057,1728481928477904896,RogerJStoneJr,unchewableone,Premium,1418,2024-08-11 05:41:59,2024-08-09 22:15:01
-,47253057,1744509728942878721,RogerJStoneJr,jnicer89,,3879,2024-08-11 05:41:59,2024-08-09 22:15:01
-,47253057,1756019485805617152,RogerJStoneJr,AlphaDeltaPie,,3205,2024-08-11 05:41:59,2024-08-09 22:15:01
-,47253057,1792553409247084544,RogerJStoneJr,DarkMAGAalt,,26,2024-08-11 05:41:59,2024-08-09 22:15:01
+,47253057,267862234,RogerJStoneJr,Martin_Durkin,Premium,20633,2024-08-11 05:41:59,2024-08-09 22:15:01
+,47253057,1519363996050018304,RogerJStoneJr,MtnMama406,Premium,85004,2024-08-11 05:41:59,2024-08-09 22:15:01
+,47253057,1594396291404292097,RogerJStoneJr,Julieannabea,,254,2024-08-11 05:41:59,2024-08-09 22:15:01
+,47253057,1663936331032952832,RogerJStoneJr,JenE144000,,241,2024-08-11 05:41:59,2024-08-09 22:15:01
+,47253057,1690188478624194560,RogerJStoneJr,symph0mania,Premium,3085,2024-08-11 05:41:59,2024-08-09 22:15:01
-,592730371,877985300466745344,JackPosobiec,JosephJFlynn1,Premium,464562,2024-08-10 18:29:00,2024-08-09 18:50:53
+,592730371,1484688530072911875,JackPosobiec,BoFrenchTX,Premium,26179,2024-08-10 18:29:00,2024-08-09 18:50:53
+,1625493998,17481977,KingsleyCortes,GOVUK,Government,1886825,2024-08-10 17:36:39,2024-08-09 17:57:54
+,1625493998,1820702616617132032,KingsleyCortes,WischerM79230,,915,2024-08-10 17:36:39,2024-08-09 17:57:54
+,2352629311,22883463,HawleyMO,1310kzrg,,3779,2024-08-10 17:15:30,2024-08-09 17:36:19
-,1201670995435646976,877985300466745344,laurenboebert,JosephJFlynn1,Premium,464562,2024-08-10 12:27:20,2024-08-09 12:45:25
-,1326229737551912960,877985300466745344,libsoftiktok,JosephJFlynn1,Premium,464562,2024-08-10 11:24:10,2024-08-09 11:42:39
+,1589986640587640834,389778359,Riley_Gaines_,MarkEglinton,Premium,20711,2024-08-10 07:45:10,2024-08-09 07:57:12
-,47253057,403638481,RogerJStoneJr,AllAmericanJean,,15074,2024-08-09 22:15:01,2024-08-09 00:04:16
-,47253057,877985300466745344,RogerJStoneJr,JosephJFlynn1,Premium,464562,2024-08-09 22:15:01,2024-08-09 00:04:16
-,47253057,1479848790722969600,RogerJStoneJr,MysticArrow8,Premium,24651,2024-08-09 22:15:01,2024-08-09 00:04:16
-,47253057,1663936331032952832,RogerJStoneJr,JenE144000,,241,2024-08-09 22:15:01,2024-08-09 00:04:16
-,47253057,1734965161180475392,RogerJStoneJr,jones_was20159,,51,2024-08-09 22:15:01,2024-08-09 00:04:16
+,337808606,19990773,RobertKennedyJr,audragold,Premium,2512,2024-08-09 19:56:56,2024-08-08 21:46:59
-,1074480192,124607045,SenTedCruz,DSiscoKid77,,391,2024-08-09 18:22:31,2024-08-08 20:16:07
-,1589986640587640834,389778359,Riley_Gaines_,MarkEglinton,Premium,20711,2024-08-09 07:57:12,2024-08-08 06:52:44
-,47253057,44535159,RogerJStoneJr,adamgartrell,,12771,2024-08-09 00:04:16,2024-08-07 21:08:41
-,47253057,1519363996050018304,RogerJStoneJr,MtnMama406,Premium,85004,2024-08-09 00:04:16,2024-08-07 21:08:41
-,47253057,1556043853920100352,RogerJStoneJr,ThePsyopCop,,6549,2024-08-09 00:04:16,2024-08-07 21:08:41
-,47253057,1600174538138034176,RogerJStoneJr,1of3littlebirds,,845,2024-08-09 00:04:16,2024-08-07 21:08:41
+,47253057,15322803,RogerJStoneJr,rahiemshabazz,Premium,21050,2024-08-09 00:04:16,2024-08-07 21:08:41
+,337808606,374174560,RobertKennedyJr,LauraPowellEsq,Premium,66038,2024-08-08 21:46:59,2024-08-07 18:47:56
