Change,Source Twitter ID,Target Twitter ID,Source screen name,Target screen name,Target verification,Target followers,Observed,Since
+,47253057,210564825,RogerJStoneJr,seeknmeann,,13047,2024-09-17 01:10:45,2024-09-15 11:26:25
+,47253057,1163305413363798016,RogerJStoneJr,huntersmomma7,Premium,5430,2024-09-17 01:10:45,2024-09-15 11:26:25
+,47253057,1213201225702760448,RogerJStoneJr,TRUMANHUMAN2020,,11687,2024-09-17 01:10:45,2024-09-15 11:26:25
+,47253057,1552260066492940288,RogerJStoneJr,TruthGypsy13,Premium,2840,2024-09-17 01:10:45,2024-09-15 11:26:25
+,47253057,1601257700347858944,RogerJStoneJr,Antunes1,Premium,55259,2024-09-17 01:10:45,2024-09-15 11:26:25
-,337808606,1320236553243783170,RobertKennedyJr,itsjonhiller,Premium,2068,2024-09-16 22:47:16,2024-09-15 07:40:44
+,592730371,1683719641238237185,JackPosobiec,teikokumatchco,Premium,74240,2024-09-16 21:39:54,2024-09-15 06:33:41
+,592730371,1834760520957648897,JackPosobiec,ChrisLaCivitaJr,,813,2024-09-16 21:39:54,2024-09-15 06:33:41
-,1542228578,1225241728304787458,JDVance,LucaHCacciatore,Premium,10140,2024-09-16 20:48:19,2024-09-15 05:40:11
-,1625493998,1225241728304787458,KingsleyCortes,LucaHCacciatore,Premium,10140,2024-09-16 20:44:13,2024-09-15 05:36:11
+,1625493998,389778359,KingsleyCortes,MarkEglinton,Premium,20711,2024-09-16 20:44:13,2024-09-15 05:36:11
-,2352629311,355064737,HawleyMO,Mbeatty_florida,,463,2024-09-16 20:20:30,2024-09-15 05:14:04
+,1589986640587640834,1035403222721028096,Riley_Gaines_,thepeacepoet99,Premium,27491,2024-09-16 00:56:40,2024-09-14 14:56:20
-,47253057,1580703079867060224,RogerJStoneJr,scheherezade007,,4634,2024-09-15 11:26:25,2024-09-14 01:38:05
-,47253057,1636189640188129280,RogerJStoneJr,GuillermoB68431,,197,2024-09-15 11:26:25,2024-09-14 01:38:05
+,47253057,32761322,RogerJStoneJr,ILikeMischief,Premium,3882,2024-09-15 11:26:25,2024-09-14 01:38:05
+,47253057,202334508,RogerJStoneJr,pcentobie,,1873,2024-09-15 11:26:25,2024-09-14 01:38:05
+,47253057,440087023,RogerJStoneJr,mitchhenck,,682,2024-09-15 11:26:25,2024-09-14 01:38:05
+,47253057,817549145884020737,RogerJStoneJr,KathiAngelone,Premium,37567,2024-09-15 11:26:25,2024-09-14 01:38:05
+,47253057,1659987684918435847,RogerJStoneJr,DonaldTNews,Premium,1231299,2024-09-15 11:26:25,2024-09-14 01:38:05
+,1074480192,139680498,SenTedCruz,realistic_view,,11449,2024-09-15 06:02:12,2024-09-13 21:42:15
-,1589986640587640834,389778359,Riley_Gaines_,MarkEglinton,Premium,20711,2024-09-14 14:56:20,2024-09-13 07:56:43
+,1137701,47253057,DavidSacks,RogerJStoneJr,Premium,808675,2024-09-14 07:21:54,2024-09-12 20:23:09
-,47253057,210564825,RogerJStoneJr,seeknmeann,,13047,2024-09-14 01:38:05,2024-09-12 14:55:29
-,47253057,977470328254488576,RogerJStoneJr,__s7nned,Premium,3132,2024-09-14 01:38:05,2024-09-12 14:55:29
-,47253057,1213201225702760448,RogerJStoneJr,TRUMANHUMAN2020,,11687,2024-09-14 01:38:05,2024-09-12 14:55:29
-,47253057,1429769992254459906,RogerJStoneJr,cbollins1776,Premium,4146,2024-09-14 01:38:05,2024-09-12 14:55:29
-,47253057,1445895219824762881,RogerJStoneJr,LisaSchuttC,Premium,1170,2024-09-14 01:38:05,2024-09-12 14:55:29
+,47253057,342182142,RogerJStoneJr,IMBillyGee,Premium,2140,2024-09-14 01:38:05,2024-09-12 14:55:29
+,47253057,1099388530172674048,RogerJStoneJr,GordoCDA,Premium,5251,2024-09-14 01:38:05,2024-09-12 14:55:29
+,47253057,1710752998425862144,RogerJStoneJr,ryte100,Premium,3507,2024-09-14 01:38:05,2024-09-12 14:55:29
-,592730371,18592146,JackPosobiec,yrnational,,43305,2024-09-13 22:10:58,2024-09-12 11:08:56
-,592730371,19733280,JackPosobiec,wizardofux,Premium,1423,2024-09-13 22:10:58,2024-09-12 11:08:56
-,592730371,44470739,JackPosobiec,MichelleDiana,Premium,6628,2024-09-13 22:10:58,2024-09-12 11:08:56
-,592730371,50745484,JackPosobiec,sweeetweet,,853,2024-09-13 22:10:58,2024-09-12 11:08:56
-,592730371,113987669,JackPosobiec,OnlineMagazin,,53954,2024-09-13 22:10:58,2024-09-12 11:08:56
-,592730371,168541923,JackPosobiec,ACTforAmerica,Premium,501796,2024-09-13 22:10:58,2024-09-12 11:08:56
-,592730371,205889882,JackPosobiec,MichaelBrownUSA,Premium,20677,2024-09-13 22:10:58,2024-09-12 11:08:56
-,592730371,261199953,JackPosobiec,JoeHagmann,,6728,2024-09-13 22:10:58,2024-09-12 11:08:56
-,592730371,271160889,JackPosobiec,AmandaLeeHouse,,18027,2024-09-13 22:10:58,2024-09-12 11:08:56
-,592730371,324236072,JackPosobiec,ObamaMalik,Premium,420325,2024-09-13 22:10:58,2024-09-12 11:08:56
-,592730371,413140264,JackPosobiec,ShariOdell,,1870,2024-09-13 22:10:58,2024-09-12 11:08:56
-,592730371,488998711,JackPosobiec,JoeySalads,Premium,199883,2024-09-13 22:10:58,2024-09-12 11:08:56
-,592730371,598601483,JackPosobiec,Communism_Kills,,32123,2024-09-13 22:10:58,2024-09-12 11:08:56
-,592730371,860807042,JackPosobiec,KristinBTate,Premium,40879,2024-09-13 22:10:58,2024-09-12 11:08:56
-,592730371,1173485852,JackPosobiec,DanLMcCaughan,,1775,2024-09-13 22:10:58,2024-09-12 11:08:56
-,592730371,1335397489,JackPosobiec,LeighStewy,,13301,2024-09-13 22:10:58,2024-09-12 11:08:56
-,592730371,2832135565,JackPosobiec,markantro,,28027,2024-09-13 22:10:58,2024-09-12 11:08:56
-,592730371,3092226373,JackPosobiec,sophiatrump,,946,2024-09-13 22:10:58,2024-09-12 11:08:56
-,592730371,3422474392,JackPosobiec,TheALX,,13769,2024-09-13 22:10:58,2024-09-12 11:08:56
-,592730371,4833916690,JackPosobiec,GreatAmericaPAC,,6860,2024-09-13 22:10:58,2024-09-12 11:08:56
-,592730371,742749379623165955,JackPosobiec,irmahinojosa_,,54049,2024-09-13 22:10:58,2024-09-12 11:08:56
-,592730371,744070482832596992,JackPosobiec,joshdcaplan,Premium,94873,2024-09-13 22:10:58,2024-09-12 11:08:56
-,592730371,763536570246922240,JackPosobiec,SyntaxError1871,,705,2024-09-13 22:10:58,2024-09-12 11:08:56
-,592730371,777676503354052608,JackPosobiec,TyGregoryGrant,,5238,2024-09-13 22:10:58,2024-09-12 11:08:56
-,592730371,788061329680510976,JackPosobiec,TiPolitics,,79,2024-09-13 22:10:58,2024-09-12 11:08:56
-,1074480192,139680498,SenTedCruz,realistic_view,,11449,2024-09-13 21:42:15,2024-09-12 10:39:54
+,1625493998,36996328,KingsleyCortes,jeremykauffman,Premium,197071,2024-09-13 21:15:44,2024-09-12 10:14:12
+,1625493998,1078741899572240384,KingsleyCortes,RepRussFulcher,Government,18209,2024-09-13 21:15:44,2024-09-12 10:14:12
+,1625493998,1609455605395095553,KingsleyCortes,jlawrence0307,,234,2024-09-13 21:15:44,2024-09-12 10:14:12
+,1201670995435646976,1320961,laurenboebert,trenttomlinson,,29814,2024-09-13 13:13:21,2024-09-12 01:13:51
+,1201670995435646976,1810356301651914754,laurenboebert,SAL_Caucus,Government,6287,2024-09-13 13:13:21,2024-09-12 01:13:51
-,1326229737551912960,5447242,libsoftiktok,emzanotti,Premium,105266,2024-09-13 11:59:37,2024-09-12 00:03:44
+,1589986640587640834,389778359,Riley_Gaines_,MarkEglinton,Premium,20711,2024-09-13 07:56:43,2024-09-11 19:48:57
+,1137701,1604815432027967488,DavidSacks,jakeloosy,Premium,717,2024-09-12 20:23:09,2024-09-11 11:18:17
-,26637348,1939839355,TulsiGabbard,jessfortravel,Premium,12928,2024-09-12 15:40:06,2024-09-11 08:02:57
-,47253057,1099388530172674048,RogerJStoneJr,GordoCDA,Premium,5251,2024-09-12 14:55:29,2024-09-11 07:33:11
-,47253057,1140409927174742016,RogerJStoneJr,JimmyHardigan,Premium,1357,2024-09-12 14:55:29,2024-09-11 07:33:11
-,47253057,1518056430145839104,RogerJStoneJr,Fantast53884018,Premium,251,2024-09-12 14:55:29,2024-09-11 07:33:11
-,47253057,1784557974993973249,RogerJStoneJr,Rebeccaplu32396,,83,2024-09-12 14:55:29,2024-09-11 07:33:11
+,47253057,40971444,RogerJStoneJr,GABRIELSORI,,311,2024-09-12 14:55:29,2024-09-11 07:33:11
+,47253057,1518696864488378368,RogerJStoneJr,cbekae2014,,1759,2024-09-12 14:55:29,2024-09-11 07:33:11
+,47253057,1597807855423348737,RogerJStoneJr,TrumpDayz,Premium,4004,2024-09-12 14:55:29,2024-09-11 07:33:11
+,47253057,1634986333721559041,RogerJStoneJr,MJTruthUltra,Premium,490249,2024-09-12 14:55:29,2024-09-11 07:33:11
+,47253057,1695413315395080192,RogerJStoneJr,XMoneyUpdates,Premium,935,2024-09-12 14:55:29,2024-09-11 07:33:11
+,1542228578,1393335583834091521,JDVance,howardlutnick,Government,173747,2024-09-12 10:18:09,2024-09-11 00:30:32
-,1625493998,389778359,KingsleyCortes,MarkEglinton,Premium,20711,2024-09-12 10:14:12,2024-09-11 00:26:12
+,1625493998,1889103997,KingsleyCortes,kowboykelly,,4443,2024-09-12 10:14:12,2024-09-11 00:26:12
+,1625493998,1816818321746198531,KingsleyCortes,PaulDansUSA,Premium,1200,2024-09-12 10:14:12,2024-09-11 00:26:12
+,1326229737551912960,96015533,libsoftiktok,ByronDonalds,Premium,1072791,2024-09-12 00:03:44,2024-09-10 17:20:35
+,1326229737551912960,143134601,libsoftiktok,shaunmmaguire,Premium,230965,2024-09-12 00:03:44,2024-09-10 17:20:35
-,1589986640587640834,389778359,Riley_Gaines_,MarkEglinton,Premium,20711,2024-09-11 19:48:57,2024-09-10 12:34:50
+,26637348,75541946,TulsiGabbard,LaraLeaTrump,Premium,2150756,2024-09-11 08:02:57,2024-09-09 03:48:16
+,26637348,108471631,TulsiGabbard,MELANIATRUMP,Government,3833658,2024-09-11 08:02:57,2024-09-09 03:48:16
+,26637348,197496309,TulsiGabbard,FrankLuntz,Premium,400039,2024-09-11 08:02:57,2024-09-09 03:48:16
-,47253057,237300088,RogerJStoneJr,BarryjacksonNJ,Premium,627,2024-09-11 07:33:11,2024-09-08 23:15:40
-,47253057,2862729348,RogerJStoneJr,Jamekamilla21,,621,2024-09-11 07:33:11,2024-09-08 23:15:40
-,47253057,1428813079454703617,RogerJStoneJr,Airpowerluke,Premium,921,2024-09-11 07:33:11,2024-09-08 23:15:40
-,47253057,1453230188712579079,RogerJStoneJr,uchecharles075,,1330,2024-09-11 07:33:11,2024-09-08 23:15:40
-,47253057,1632184397435752449,RogerJStoneJr,ExDemMark,Premium,18055,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,15487981,RogerJStoneJr,RobCarpenter2,Premium,4755,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,31131630,RogerJStoneJr,Docdawg,,1284,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,34293784,RogerJStoneJr,21buddybill2,,677,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,35017360,RogerJStoneJr,davidkernan1,,598,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,56167158,RogerJStoneJr,PatriotsNCtrl,Premium,9134,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,354673875,RogerJStoneJr,BennyMoreno,,123,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,385015173,RogerJStoneJr,flllin,,23,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1087252808,RogerJStoneJr,marthagugelman,,460,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1209756386,RogerJStoneJr,albert_pamieri,,69,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1289022930,RogerJStoneJr,Trooper445,,1029,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1414013929,RogerJStoneJr,sarah551963,,2384,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,2173016900,RogerJStoneJr,Hollyhoo71,Premium,11043,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,2174826717,RogerJStoneJr,csg1006,Premium,1005,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,3186636434,RogerJStoneJr,stella_brownlee,,422,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,4855001452,RogerJStoneJr,PJM_1976,Premium,6003,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,714292732295057409,RogerJStoneJr,evolutiopsy,Premium,800,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,730924855227338752,RogerJStoneJr,Hazelhexis,,436,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,742089560612581376,RogerJStoneJr,YusuphGrg,,76,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,895433861261406208,RogerJStoneJr,rollfreedomroll,,171,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,936985052822503426,RogerJStoneJr,ephipnanies,Premium,1231,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1042933608586113024,RogerJStoneJr,SloanRachmuth,Premium,40926,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1119744213376274434,RogerJStoneJr,Darlene00330753,,683,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1353750628024123405,RogerJStoneJr,USCannabisCncl,,7288,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1413415228394647556,RogerJStoneJr,trevg81003345,,1788,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1423488009291407360,RogerJStoneJr,NOD0ZE,Premium,4333,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1424600949805436929,RogerJStoneJr,Thornbird22,Premium,344,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1438593531539509251,RogerJStoneJr,JamesSolimine,,1182,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1468754716020690945,RogerJStoneJr,Kaia2224,,67,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1474187773817110528,RogerJStoneJr,btcethbtc,,345,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1478203360801173504,RogerJStoneJr,PatPatr33256620,,484,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1478753169182277632,RogerJStoneJr,frankse44617564,,851,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1518803583394668545,RogerJStoneJr,inverse_fc,Premium,451,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1518927144327462914,RogerJStoneJr,MandyBr47437145,,2077,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1519151033229926402,RogerJStoneJr,sissy_aya,,306,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1520132889677078533,RogerJStoneJr,812_oi,,551,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1526289254581665801,RogerJStoneJr,B4u369,,34,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1544760506879455238,RogerJStoneJr,57epiphany,,1209,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1553992812630118400,RogerJStoneJr,JeanneBullerman,,428,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1570243807915958279,RogerJStoneJr,carolinaskies69,,3241,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1574208228136603648,RogerJStoneJr,Junhai2Z,,124,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1585584767801638912,RogerJStoneJr,MaryAnn12118635,,654,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1586033475198803968,RogerJStoneJr,Barbaramemaw62,,4063,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1586364225341067267,RogerJStoneJr,KathyAllen910,,3350,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1586618197213675522,RogerJStoneJr,MariaDB50,,2866,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1589986640587640834,RogerJStoneJr,Riley_Gaines_,Premium,1517214,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1591486801851650054,RogerJStoneJr,DannyAn02229831,,455,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1593637905913765891,RogerJStoneJr,60sKidcereal,,133,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1594041583770501123,RogerJStoneJr,Freerain007,,665,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1594137874022428674,RogerJStoneJr,Kpeeches1,,1136,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1594178219720187905,RogerJStoneJr,2LEGIT2QUlT,,1064,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1598073322662756381,RogerJStoneJr,TomScott58,,380,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1598207822537408513,RogerJStoneJr,TGFTP_versus,,31,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1599467833565786112,RogerJStoneJr,ClayShepherd18,Premium,296,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1602458311487782912,RogerJStoneJr,DanMoyn47616741,,829,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1618658204778381313,RogerJStoneJr,MirkoTomic17,,28,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1636503993751879687,RogerJStoneJr,ItsDejaVuAgain,,1034,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1640518261329612800,RogerJStoneJr,realNickRKraus,,422,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1644785533372047362,RogerJStoneJr,AngelaJ41140263,,131,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1656057686658793473,RogerJStoneJr,DesertRagWeed,,1116,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1656065650157326336,RogerJStoneJr,Jake20141973,,5,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1665438049998721028,RogerJStoneJr,SuperDooper116,,99,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1666501360068579328,RogerJStoneJr,forrest1079522,Premium,918,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1687495448133529601,RogerJStoneJr,MinajMeGreatly,,645,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1694411056511156224,RogerJStoneJr,ErnestoLeg1970,Premium,142,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1709589615114383360,RogerJStoneJr,avUGotALoicence,,18,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1710694930421620736,RogerJStoneJr,nycassman,,321,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1711078925206720512,RogerJStoneJr,0sbornSteven,,618,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1754133066010738688,RogerJStoneJr,AriefRyfizmile,,2247,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1784698060796231680,RogerJStoneJr,Deborah_Manc,,982,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1794503494201925632,RogerJStoneJr,Bri_CJC,Premium,292,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1797239106780454912,RogerJStoneJr,louisgaldo87951,,1969,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1801836576395153408,RogerJStoneJr,JerryGeorgatos,Premium,459,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1803109653599109120,RogerJStoneJr,__regulator__,,176,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1813126920202289152,RogerJStoneJr,BKlug9185,,47,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1813897486680936448,RogerJStoneJr,CoombsKiley,,825,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1817941253280960512,RogerJStoneJr,CreekoScot39431,,87,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1820915437904822272,RogerJStoneJr,realdanielgatz,Premium,7940,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1821047720406343680,RogerJStoneJr,GenevieveC19908,,1005,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1823405238750957568,RogerJStoneJr,Argyle935967,,36,2024-09-11 07:33:11,2024-09-08 23:15:40
+,47253057,1830613649821671424,RogerJStoneJr,mine95691,,33,2024-09-11 07:33:11,2024-09-08 23:15:40
+,592730371,2162812627,JackPosobiec,nicksortor,Premium,906196,2024-09-11 01:25:58,2024-09-09 22:20:27
-,1625493998,982070158125682688,KingsleyCortes,xbtGBH,,151715,2024-09-11 00:26:12,2024-09-09 21:25:42
+,1625493998,389778359,KingsleyCortes,MarkEglinton,Premium,20711,2024-09-11 00:26:12,2024-09-09 21:25:42
+,1625493998,485353569,KingsleyCortes,benrcrenshaw,Premium,3357,2024-09-11 00:26:12,2024-09-09 21:25:42
+,1625493998,1489063941296693256,KingsleyCortes,ArgilioRodrig,,304,2024-09-11 00:26:12,2024-09-09 21:25:42
+,1589986640587640834,2523637615,Riley_Gaines_,BryceHall,Premium,1368645,2024-09-10 12:34:50,2024-09-09 10:39:48
+,337808606,30354991,RobertKennedyJr,KamalaHarris,Premium,20944762,2024-09-09 23:26:46,2024-09-08 20:54:34
+,337808606,1180883335683461122,RobertKennedyJr,plantparadise7,Premium,29244,2024-09-09 23:26:46,2024-09-08 20:54:34
-,1625493998,389778359,KingsleyCortes,MarkEglinton,Premium,20711,2024-09-09 21:25:42,2024-09-08 18:51:58
-,1625493998,1889103997,KingsleyCortes,kowboykelly,,4443,2024-09-09 21:25:42,2024-09-08 18:51:58
-,1625493998,3605594008,KingsleyCortes,leonardaisfunE,Premium,188559,2024-09-09 21:25:42,2024-09-08 18:51:58
+,1625493998,822828952314150912,KingsleyCortes,DeLoisRae,Premium,765,2024-09-09 21:25:42,2024-09-08 18:51:58
+,1625493998,1297651178256257024,KingsleyCortes,AutismCapital,Premium,828387,2024-09-09 21:25:42,2024-09-08 18:51:58
+,1201670995435646976,1386669755654934531,laurenboebert,VoteAPL,,148033,2024-09-09 15:52:59,2024-09-08 13:26:21
+,1344356576786866176,18279320,RepMTG,LizCrokin,Premium,492323,2024-09-09 14:28:09,2024-09-08 12:04:54
+,1589986640587640834,47253057,Riley_Gaines_,RogerJStoneJr,Premium,808675,2024-09-09 10:39:48,2024-09-08 08:21:46
+,1589986640587640834,389778359,Riley_Gaines_,MarkEglinton,Premium,20711,2024-09-09 10:39:48,2024-09-08 08:21:46
-,1137701,22679127,DavidSacks,jbfulcher,Premium,1459,2024-09-09 06:57:03,2024-09-08 01:38:09
+,26637348,861606598514536454,TulsiGabbard,thegaywhostrayd,Premium,124874,2024-09-09 03:48:16,2024-09-07 22:30:10
-,47253057,1371356737131970560,RogerJStoneJr,RayReddingtton,Premium,47894,2024-09-08 23:15:40,2024-09-07 22:00:53
+,47253057,16376937,RogerJStoneJr,errollouis,,61420,2024-09-08 23:15:40,2024-09-07 22:00:53
+,47253057,16843169,RogerJStoneJr,Robert_Fiore,,2766,2024-09-08 23:15:40,2024-09-07 22:00:53
+,47253057,18279320,RogerJStoneJr,LizCrokin,Premium,492323,2024-09-08 23:15:40,2024-09-07 22:00:53
+,47253057,34523767,RogerJStoneJr,plumberdave,,1050,2024-09-08 23:15:40,2024-09-07 22:00:53
+,47253057,35300200,RogerJStoneJr,LoriDeBoer,,223,2024-09-08 23:15:40,2024-09-07 22:00:53
+,47253057,1923543373,RogerJStoneJr,cubfanmo,,451,2024-09-08 23:15:40,2024-09-07 22:00:53
+,47253057,2641493758,RogerJStoneJr,ldga123456,,1035,2024-09-08 23:15:40,2024-09-07 22:00:53
+,47253057,1196840022990884864,RogerJStoneJr,leanhombre,,482,2024-09-08 23:15:40,2024-09-07 22:00:53
+,47253057,1223296029782507520,RogerJStoneJr,ABITA54906711,Premium,19079,2024-09-08 23:15:40,2024-09-07 22:00:53
+,47253057,1324857363443200005,RogerJStoneJr,JamesLe58084435,Premium,425,2024-09-08 23:15:40,2024-09-07 22:00:53
+,47253057,1489369115777249284,RogerJStoneJr,BlondeMAGAinNJ,Premium,39985,2024-09-08 23:15:40,2024-09-07 22:00:53
+,47253057,1668790083934212097,RogerJStoneJr,RCipollo66989,,297,2024-09-08 23:15:40,2024-09-07 22:00:53
+,47253057,1705371257871663104,RogerJStoneJr,Cesar4811720101,,117,2024-09-08 23:15:40,2024-09-07 22:00:53
+,47253057,1720246613875064832,RogerJStoneJr,official_PECKER,,132,2024-09-08 23:15:40,2024-09-07 22:00:53
+,47253057,1742219934229307395,RogerJStoneJr,WayneAbbey29381,,430,2024-09-08 23:15:40,2024-09-07 22:00:53
+,47253057,1743114378994479104,RogerJStoneJr,beecr08,,152,2024-09-08 23:15:40,2024-09-07 22:00:53
+,47253057,1812617009982816256,RogerJStoneJr,BarSoapRazor,,2239,2024-09-08 23:15:40,2024-09-07 22:00:53
+,47253057,1820073520790945792,RogerJStoneJr,Deer_Hunter2024,,6904,2024-09-08 23:15:40,2024-09-07 22:00:53
+,47253057,1821379363817840640,RogerJStoneJr,AnnaSG_Lilac,,282,2024-09-08 23:15:40,2024-09-07 22:00:53
+,47253057,1823043801298137088,RogerJStoneJr,davanzo_an48071,,279,2024-09-08 23:15:40,2024-09-07 22:00:53
+,337808606,155620016,RobertKennedyJr,DaRealAmberRose,Premium,3688055,2024-09-08 20:54:34,2024-09-07 19:40:04
+,1625493998,14836197,KingsleyCortes,usopen,Business,2385744,2024-09-08 18:51:58,2024-09-07 17:39:39
+,1625493998,389778359,KingsleyCortes,MarkEglinton,Premium,20711,2024-09-08 18:51:58,2024-09-07 17:39:39
+,1625493998,1775152846658494464,KingsleyCortes,realamerbeer,,6187,2024-09-08 18:51:58,2024-09-07 17:39:39
-,1344356576786866176,18279320,RepMTG,LizCrokin,Premium,492323,2024-09-08 12:04:54,2024-09-07 10:41:57
-,1589986640587640834,389778359,Riley_Gaines_,MarkEglinton,Premium,20711,2024-09-08 08:21:46,2024-09-07 07:03:31
+,1137701,1279126254831022081,DavidSacks,itsandreabotez,Premium,434624,2024-09-08 01:38:09,2024-09-07 02:33:45
-,47253057,18279320,RogerJStoneJr,LizCrokin,Premium,492323,2024-09-07 22:00:53,2024-09-06 22:39:17
-,47253057,1518696864488378368,RogerJStoneJr,cbekae2014,,1759,2024-09-07 22:00:53,2024-09-06 22:39:17
+,47253057,47435143,RogerJStoneJr,matttttt187,Premium,126187,2024-09-07 22:00:53,2024-09-06 22:39:17
+,47253057,1769806041472995329,RogerJStoneJr,JoeEdwardsDX,Premium,189,2024-09-07 22:00:53,2024-09-06 22:39:17
-,337808606,384923143,RobertKennedyJr,MichaelEMann,Premium,210643,2024-09-07 19:40:04,2024-09-06 20:17:45
+,1542228578,19562228,JDVance,rustyrockets,Premium,11346571,2024-09-07 17:43:32,2024-09-06 18:10:30
-,1625493998,389778359,KingsleyCortes,MarkEglinton,Premium,20711,2024-09-07 17:39:39,2024-09-06 18:06:35
+,1625493998,1529565023902674944,KingsleyCortes,tpusafaith,Premium,12692,2024-09-07 17:39:39,2024-09-06 18:06:35
+,1625493998,1683719641238237185,KingsleyCortes,teikokumatchco,Premium,74240,2024-09-07 17:39:39,2024-09-06 18:06:35
+,1201670995435646976,1019073191229001728,laurenboebert,rebekazeljko,,831,2024-09-07 12:02:38,2024-09-06 12:43:05
