Change,Source Twitter ID,Target Twitter ID,Source screen name,Target screen name,Target verification,Target followers,Observed,Since
+,1137701,23047519,DavidSacks,MoonofA,Premium,66030,2023-09-05 10:22:26,2023-09-05 04:22:37
-,592730371,2815850443,JackPosobiec,AnOpenSecret,Premium,121372,2023-09-05 07:18:07,2023-09-04 16:56:56
-,592730371,3255290759,JackPosobiec,GabeHoff,,17700,2023-09-05 07:18:07,2023-09-04 16:56:56
+,592730371,1689716501446803464,JackPosobiec,Blan39Trevor,,404,2023-09-05 07:18:07,2023-09-04 16:56:56
-,337808606,1173749544,RobertKennedyJr,karen918r,,87,2023-09-05 06:36:20,2023-09-04 16:14:21
-,337808606,799962703305539585,RobertKennedyJr,RitaSerino3,,38,2023-09-05 06:36:20,2023-09-04 16:14:21
-,337808606,927327801220382720,RobertKennedyJr,PB_est1971,,74,2023-09-05 06:36:20,2023-09-04 16:14:21
-,337808606,1535684756540645378,RobertKennedyJr,Jack92750,,2,2023-09-05 06:36:20,2023-09-04 16:14:21
+,216881337,18929234,RandPaul,CitizenFreePres,Premium,492371,2023-09-05 06:16:40,2023-09-04 15:53:05
+,1326229737551912960,1227602955202912256,libsoftiktok,MattsBanjo,,12292,2023-09-04 19:50:55,2023-09-04 11:08:13
+,1227799690579718144,485034865,VivekGRamaswamy,themoodnetwork,Premium,859,2023-09-04 19:33:23,2023-09-04 10:52:16
-,1542228578,1027912538376294402,JDVance,jordanlperkins,,8118,2023-09-04 17:20:03,2023-09-04 08:32:27
-,1074480192,740940709,SenTedCruz,BMikeFoxtrot,,93,2023-09-04 17:13:33,2023-09-04 08:25:03
-,592730371,3293406121,JackPosobiec,sahouraxo,Premium,657189,2023-09-04 08:09:13,2023-09-04 00:13:12
-,26637348,3293406121,TulsiGabbard,sahouraxo,Premium,657189,2023-09-04 05:46:37,2023-09-03 21:41:50
+,1589986640587640834,355507338,Riley_Gaines_,CarilynJohnson,Premium,26610,2023-09-04 04:26:25,2023-09-03 19:17:19
-,1326229737551912960,1227602955202912256,libsoftiktok,MattsBanjo,,12292,2023-09-04 03:18:06,2023-09-03 18:05:07
+,1326229737551912960,872683897,libsoftiktok,KEEMSTAR,Premium,2640437,2023-09-04 03:18:06,2023-09-03 18:05:07
+,1542228578,1027912538376294402,JDVance,jordanlperkins,,8118,2023-09-04 00:39:37,2023-09-03 15:26:59
+,26637348,72413082,TulsiGabbard,sirjonesy,,1770,2023-09-03 21:41:50,2023-09-03 12:37:02
-,1137701,5746452,DavidSacks,waltmossberg,,825638,2023-09-03 21:07:01,2023-09-03 12:02:52
+,1326229737551912960,877985300466745344,libsoftiktok,JosephJFlynn1,Premium,464562,2023-09-03 18:05:07,2023-09-03 03:05:15
+,592730371,877985300466745344,JackPosobiec,JosephJFlynn1,Premium,464562,2023-09-03 15:03:41,2023-09-03 08:23:03
-,1542228578,1027912538376294402,JDVance,jordanlperkins,,8118,2023-09-03 08:46:03,2023-09-03 00:36:13
-,592730371,877985300466745344,JackPosobiec,JosephJFlynn1,Premium,464562,2023-09-03 08:23:03,2023-09-03 00:11:50
-,1326229737551912960,877985300466745344,libsoftiktok,JosephJFlynn1,Premium,464562,2023-09-03 03:05:15,2023-09-02 19:18:13
+,1542228578,1027912538376294402,JDVance,jordanlperkins,,8118,2023-09-03 00:36:13,2023-09-02 16:38:25
-,1326229737551912960,3257368988,libsoftiktok,HollyBriden,Premium,104782,2023-09-02 19:18:13,2023-09-02 11:04:23
+,1344356576786866176,41694302,RepMTG,AliBradleyTV,Premium,82025,2023-09-02 11:10:45,2023-09-01 20:11:56
+,1201670995435646976,67494190,laurenboebert,KIR_bigg50,Premium,20293,2023-09-02 10:44:57,2023-09-01 19:45:16
-,1542228578,1027912538376294402,JDVance,jordanlperkins,,8118,2023-09-02 08:34:12,2023-09-01 17:34:26
-,1074480192,23485514,SenTedCruz,thetalentscout,,6708,2023-09-02 08:27:42,2023-09-01 17:26:28
+,337808606,1535684756540645378,RobertKennedyJr,Jack92750,,2,2023-09-02 07:27:51,2023-09-01 16:27:24
+,216881337,4816,RandPaul,EFF,Premium,475387,2023-09-02 07:06:52,2023-09-01 16:05:03
+,592730371,42670638,JackPosobiec,mercedesschlapp,Premium,471164,2023-09-01 17:09:54,2023-09-01 09:20:26
+,337808606,927327801220382720,RobertKennedyJr,PB_est1971,,74,2023-09-01 16:27:24,2023-09-01 08:39:10
+,1589986640587640834,267009091,Riley_Gaines_,MichaelCole,Premium,816043,2023-09-01 13:25:48,2023-09-01 05:27:36
+,1589986640587640834,26497712,Riley_Gaines_,vaughtsviews,Premium,45795,2023-09-01 05:27:36,2023-08-31 13:04:11
+,1589986640587640834,334920737,Riley_Gaines_,Outkick,Business,341845,2023-09-01 05:27:36,2023-08-31 13:04:11
+,1589986640587640834,1610027469205082114,Riley_Gaines_,SenatorRicketts,Government,7823,2023-09-01 05:27:36,2023-08-31 13:04:11
+,1326229737551912960,18086178,libsoftiktok,kusd,,6454,2023-09-01 04:20:26,2023-08-31 11:56:07
+,1326229737551912960,50728264,libsoftiktok,DaveandBusters,Business,44099,2023-09-01 04:20:26,2023-08-31 11:56:07
