Change,Source Twitter ID,Target Twitter ID,Source screen name,Target screen name,Target verification,Target followers,Observed,Since
-,58579942,1891767922067996672,mattgaetz,kekmaximusk,Premium,5665,2025-07-15 16:00:31,2025-07-15 15:00:31
-,47253057,1346214570541637632,RogerJStoneJr,RightWhiteTrash,Premium,1699,2025-07-15 15:00:30,2025-07-15 14:00:31
-,47253057,1872569731829604352,RogerJStoneJr,IfindRetards,Premium,596407,2025-07-15 15:00:30,2025-07-15 14:00:31
+,29495695,22146985,KLoeffler,GolfDigest,Business,1160695,2025-07-15 15:00:29,2025-07-15 14:00:29
-,39344374,1397193602330251265,DonaldJTrumpJr,marinasmigielsk,Premium,34949,2025-07-15 13:00:30,2025-07-15 12:00:24
+,1344356576786866176,1102358449734578176,RepMTG,Breeauna9,Premium,15028,2025-07-15 12:00:43,2025-07-15 11:00:48
-,23022687,22217781,tedcruz,AnitaStaver,,6792,2025-07-15 11:00:28,2025-07-15 10:00:28
+,23022687,367629553,tedcruz,jtafs00,,854,2025-07-15 11:00:28,2025-07-15 10:00:28
+,44196397,2188015574,elonmusk,,,,2025-07-15 10:00:31,2025-07-15 09:00:31
+,25101996,236744081,kimguilfoyle,,,,2025-07-15 10:00:29,2025-07-15 09:00:29
+,50769180,1138842105856573445,IngrahamAngle,NoContextHumans,Premium,4141468,2025-07-15 09:00:31,2025-07-15 08:00:32
+,47253057,117700034,RogerJStoneJr,,,,2025-07-15 08:00:31,2025-07-15 07:00:31
+,47253057,1743428857573593088,RogerJStoneJr,,,,2025-07-15 08:00:31,2025-07-15 07:00:31
+,1074480192,139680498,SenTedCruz,realistic_view,,11449,2025-07-15 07:00:39,2025-07-15 06:00:40
-,23022687,367629553,tedcruz,jtafs00,,854,2025-07-15 07:00:28,2025-07-15 06:00:28
-,47253057,78523300,RogerJStoneJr,RealJamesWoods,Premium,4771798,2025-07-15 06:00:31,2025-07-15 05:00:31
-,47253057,262915038,RogerJStoneJr,ame_adams,,1754,2025-07-15 06:00:31,2025-07-15 05:00:31
-,47253057,2348172908,RogerJStoneJr,silentnixon,,376,2025-07-15 06:00:31,2025-07-15 05:00:31
+,47253057,1598367734257041408,RogerJStoneJr,,,,2025-07-15 06:00:31,2025-07-15 05:00:31
-,523276626,42924141,BoHines,FinancialCmte,Government,47749,2025-07-15 05:00:38,2025-07-15 04:00:14
-,523276626,217543151,BoHines,SenatorTimScott,Government,831762,2025-07-15 05:00:38,2025-07-15 04:00:14
+,44196397,99723374,elonmusk,,,,2025-07-15 05:00:30,2025-07-15 04:00:07
+,44196397,180910272,elonmusk,,,,2025-07-15 05:00:30,2025-07-15 04:00:07
+,1883691197832572928,1140392712581111808,statedeptspox,generalkellogg,Premium,63976,2025-07-15 04:00:30,2025-07-15 03:00:57
+,523276626,234057152,BoHines,RepMGriffith,Government,36947,2025-07-15 04:00:14,2025-07-15 03:00:38
-,1542228578,1027912538376294402,JDVance,jordanlperkins,,8118,2025-07-15 03:00:41,2025-07-15 02:00:41
-,88784440,68618282,SenMikeLee,WomenTechCncl,,8958,2025-07-15 03:00:33,2025-07-15 02:00:33
+,1894121144967430144,19612749,DepPressSecDOD,EagleEdMartin,Government,86879,2025-07-15 02:01:09,2025-07-15 01:01:05
+,47253057,2348172908,RogerJStoneJr,silentnixon,,376,2025-07-15 02:00:31,2025-07-15 01:00:31
+,47253057,1767583132499537920,RogerJStoneJr,Jinetgh,Premium,1057,2025-07-15 02:00:31,2025-07-15 01:00:31
+,701825647,1025509057,SeanParnellUSA,JacobMBliss,Premium,4838,2025-07-15 01:00:38,2025-07-15 00:00:38
+,523276626,234797704,BoHines,AustinScottGA08,Government,34223,2025-07-15 01:00:37,2025-07-15 00:00:37
+,47253057,1513223203027664906,RogerJStoneJr,Jaycarter410,Premium,423,2025-07-15 01:00:31,2025-07-15 00:00:30
-,20179628,1344032292432437248,USDOL,RepLisaMcClain,Government,49498,2025-07-15 01:00:27,2025-07-15 00:00:27
+,1589986640587640834,1084104711593168898,Riley_Gaines_,itslinklauren,Premium,103433,2025-07-15 00:00:48,2025-07-14 23:00:49
+,1542228578,1027912538376294402,JDVance,jordanlperkins,,8118,2025-07-15 00:00:39,2025-07-14 23:00:40
+,58579942,1934731536034562048,mattgaetz,AskPolymarket,Business,5314,2025-07-15 00:00:32,2025-07-14 23:00:31
+,50769180,20394822,IngrahamAngle,mrddmia,Premium,380542,2025-07-15 00:00:31,2025-07-14 23:00:31
+,50769180,1630649273191743488,IngrahamAngle,TimSheehyMT,Government,103035,2025-07-15 00:00:31,2025-07-14 23:00:31
+,39349894,1646945251305873408,EricTrump,JamesWynnReal,,201388,2025-07-15 00:00:29,2025-07-14 23:00:29
+,1900607381358387200,840901104,LizHuston47,LizHuston33,,635,2025-07-14 23:01:07,2025-07-14 22:01:40
-,844732519966801921,2512671896,karolineleavitt,KevinTober94,,7647,2025-07-14 23:00:44,2025-07-14 22:00:45
-,1625493998,2512671896,KingsleyCortes,KevinTober94,,7647,2025-07-14 23:00:40,2025-07-14 22:00:41
-,523276626,127705875,BoHines,wolfpacktom,Premium,4533,2025-07-14 23:00:37,2025-07-14 22:00:38
-,523276626,141664648,BoHines,JohnCena,Premium,14496054,2025-07-14 23:00:37,2025-07-14 22:00:38
-,166990746,2512671896,MonicaCrowley,KevinTober94,,7647,2025-07-14 23:00:36,2025-07-14 22:00:37
-,232901331,2512671896,dbongino,KevinTober94,,7647,2025-07-14 23:00:36,2025-07-14 22:00:37
-,47253057,1594069674962067459,RogerJStoneJr,Michi_fornia,Premium,81096,2025-07-14 22:00:31,2025-07-14 21:00:31
+,844732519966801921,1480930804821807115,karolineleavitt,TXFirst45,,1337,2025-07-14 21:00:46,2025-07-14 20:00:32
+,39344374,1397193602330251265,DonaldJTrumpJr,marinasmigielsk,Premium,34949,2025-07-14 21:00:30,2025-07-14 20:00:16
+,523276626,353890966,BoHines,timburchett,Government,258557,2025-07-14 20:00:24,2025-07-14 19:00:38
+,523276626,880480631108644864,BoHines,RepRalphNorman,Government,56812,2025-07-14 20:00:24,2025-07-14 19:00:38
+,592730371,240504013,JackPosobiec,katierosemiller,Premium,57882,2025-07-14 20:00:24,2025-07-14 19:00:38
+,1904142400554995714,1061762696,mkratsios47,JamesBlairUSA,Premium,59564,2025-07-14 19:01:10,2025-07-14 18:01:08
-,844732519966801921,1480930804821807115,karolineleavitt,TXFirst45,,1337,2025-07-14 19:00:45,2025-07-14 18:00:44
+,114388293,21987707,KristiNoem,sandiegodavo,,5996,2025-07-14 19:00:34,2025-07-14 18:00:34
-,58579942,2934747179,mattgaetz,NextGenAction,Premium,2839,2025-07-14 19:00:32,2025-07-14 18:00:32
+,1500867239674843143,1928353680178192384,JeffClarkUS,TradVat2,Premium,1637,2025-07-14 18:00:48,2025-07-14 17:00:41
+,1137701,68538286,DavidSacks,DanHendrycks,Premium,38493,2025-07-14 18:00:24,2025-07-14 17:00:18
+,1881454601041244161,2879654503,HFields47,USAmbFrance,Government,28836,2025-07-14 17:00:46,2025-07-14 16:00:52
+,1881454601041244161,1153773880177287168,HFields47,JamesUthmeierFL,Premium,17454,2025-07-14 17:00:46,2025-07-14 16:00:52
-,1500867239674843143,1443659831173435398,JeffClarkUS,MichaelologyJr,,1840,2025-07-14 17:00:41,2025-07-14 16:00:47
-,1344356576786866176,1659722947114979329,RepMTG,AmericaShaman,Premium,158707,2025-07-14 17:00:40,2025-07-14 16:00:46
+,826155076280545280,1875267238309351424,America1stWorks,SenMcCormickPA,Government,8461,2025-07-14 17:00:37,2025-07-14 16:00:43
-,1625493998,1659722947114979329,KingsleyCortes,AmericaShaman,Premium,158707,2025-07-14 17:00:33,2025-07-14 16:00:40
-,622310854,1659722947114979329,PaulIngrassia,AmericaShaman,Premium,158707,2025-07-14 17:00:31,2025-07-14 16:00:38
-,47253057,1659722947114979329,RogerJStoneJr,AmericaShaman,Premium,158707,2025-07-14 17:00:24,2025-07-14 16:00:30
+,23022687,367629553,tedcruz,jtafs00,,854,2025-07-14 17:00:21,2025-07-14 16:00:28
+,1894121144967430144,1531922430435926019,DepPressSecDOD,DODCDAO,,2218,2025-07-14 16:01:05,2025-07-14 15:00:45
+,1500867239674843143,21334179,JeffClarkUS,tarapalmeri,Premium,98069,2025-07-14 16:00:47,2025-07-14 15:00:28
+,1500867239674843143,1499556521457303555,JeffClarkUS,Real_RobN,Premium,202405,2025-07-14 16:00:47,2025-07-14 15:00:28
-,1344356576786866176,1560341081576939524,RepMTG,DefiyantlyFree,Premium,973710,2025-07-14 16:00:46,2025-07-14 15:00:28
+,1542228578,104289752,JDVance,MCIWPendletonCA,,38407,2025-07-14 16:00:39,2025-07-14 15:00:21
-,23022687,367629553,tedcruz,jtafs00,,854,2025-07-14 16:00:28,2025-07-14 15:00:11
+,20179628,1790362503299383296,USDOL,atutruckers,Premium,22980,2025-07-14 16:00:27,2025-07-14 15:00:10
+,15506669,346719335,JeffBezos,keyonV,,4181,2025-07-14 16:00:25,2025-07-14 15:00:08
+,1879652428490149888,10126672,VP,USMC,Government,1705992,2025-07-14 15:00:32,2025-07-14 14:00:36
-,1074480192,139680498,SenTedCruz,realistic_view,,11449,2025-07-14 15:00:21,2025-07-14 14:00:24
-,47253057,1888605782037454848,RogerJStoneJr,ArtherBroach,,136,2025-07-14 15:00:13,2025-07-14 14:00:16
-,826065164504006657,1560341081576939524,mtgreenee,DefiyantlyFree,Premium,973710,2025-07-14 13:00:40,2025-07-14 12:00:44
+,109579534,24617301,EliseStefanik,JoshuaKushner,Premium,47184,2025-07-14 11:00:33,2025-07-14 10:00:34
+,109579534,925090976464556033,EliseStefanik,readswithravi,Premium,278020,2025-07-14 10:00:34,2025-07-14 09:00:33
-,47253057,1431784327889702913,RogerJStoneJr,Garytg3,,363,2025-07-14 08:00:31,2025-07-14 07:00:31
-,47253057,1434153820179869702,RogerJStoneJr,leesakat,,43,2025-07-14 08:00:31,2025-07-14 07:00:31
+,1883691197832572928,1267610235105132544,statedeptspox,AmMomentOrg,Business,12235,2025-07-14 03:00:56,2025-07-14 02:00:56
+,1883691197832572928,1879270600641806336,statedeptspox,jakemerci,Premium,443,2025-07-14 03:00:56,2025-07-14 02:00:56
-,844732519966801921,51409289,karolineleavitt,balfourUK,Premium,3668,2025-07-14 03:00:45,2025-07-14 02:00:44
-,622310854,51409289,PaulIngrassia,balfourUK,Premium,3668,2025-07-14 03:00:38,2025-07-14 02:00:38
+,1518709627927633920,2720054437,PeteHegseth,NickJFreitas,Premium,253316,2025-07-14 02:00:48,2025-07-14 01:00:49
-,1625493998,18244206,KingsleyCortes,GayPatriot,Premium,85732,2025-07-14 02:00:40,2025-07-14 01:00:40
-,701825647,18244206,SeanParnellUSA,GayPatriot,Premium,85732,2025-07-14 02:00:38,2025-07-14 01:00:39
-,166990746,18244206,MonicaCrowley,GayPatriot,Premium,85732,2025-07-14 02:00:36,2025-07-14 01:00:36
+,121147627,15515169,russvought,toddstarnes,Premium,292482,2025-07-14 02:00:35,2025-07-14 01:00:35
-,90480218,18244206,RichardGrenell,GayPatriot,Premium,85732,2025-07-14 02:00:33,2025-07-14 01:00:33
-,23022687,18244206,tedcruz,GayPatriot,Premium,85732,2025-07-14 02:00:28,2025-07-14 01:00:28
-,25101996,18244206,kimguilfoyle,GayPatriot,Premium,85732,2025-07-14 02:00:28,2025-07-14 01:00:29
+,1883691197832572928,27245742,statedeptspox,marcthiessen,Premium,75240,2025-07-14 01:00:56,2025-07-14 00:00:57
+,701825647,3290152525,SeanParnellUSA,ssharmaUS,Premium,16463,2025-07-14 01:00:39,2025-07-14 00:00:39
+,109579534,1737839450913439744,EliseStefanik,TheGreatB00ks,Premium,36164,2025-07-14 01:00:34,2025-07-14 00:00:34
+,23022687,59912689,tedcruz,HubertusVenator,,1911,2025-07-14 00:00:28,2025-07-13 23:00:28
+,1886531809284173824,1879650942410481666,AGPamBondi,POTUS,Government,2961759,2025-07-13 23:00:58,2025-07-13 22:00:58
+,1500867239674843143,822628792015458304,JeffClarkUS,realnatlandau,,1583,2025-07-13 23:00:49,2025-07-13 22:00:49
+,1074480192,139680498,SenTedCruz,realistic_view,,11449,2025-07-13 23:00:40,2025-07-13 22:00:40
+,109579534,2877197113,EliseStefanik,Brandonlutnick,Premium,27,2025-07-13 23:00:34,2025-07-13 22:00:34
+,47253057,1821409567131230208,RogerJStoneJr,skymeds_store,Premium,27952,2025-07-13 23:00:31,2025-07-13 22:00:31
+,39344374,805532293951606785,DonaldJTrumpJr,MattWallace888,Premium,2296740,2025-07-13 23:00:30,2025-07-13 22:00:30
+,1500867239674843143,1361639886697230339,JeffClarkUS,AmichaiChikli,Premium,198207,2025-07-13 22:00:49,2025-07-13 21:00:49
-,39344374,1397193602330251265,DonaldJTrumpJr,marinasmigielsk,Premium,34949,2025-07-13 22:00:30,2025-07-13 21:00:30
+,1903104413792600065,1071205484,USAttyNGanjei,TDEM,Government,55854,2025-07-13 21:01:10,2025-07-13 20:01:01
+,1326229737551912960,1914737178279862272,libsoftiktok,USAttyEssayli,Government,7987,2025-07-13 21:00:48,2025-07-13 20:00:35
+,109579534,1445531453798952960,EliseStefanik,bookpill,,73648,2025-07-13 21:00:34,2025-07-13 20:00:20
+,50769180,1176026136117166080,IngrahamAngle,rawsalerts,Premium,1206979,2025-07-13 21:00:31,2025-07-13 20:00:17
+,44196397,1562038858988064768,elonmusk,TheFigen_,Premium,2105370,2025-07-13 20:00:16,2025-07-13 19:00:33
+,47253057,1638573733022408706,RogerJStoneJr,KFreyma,,3773,2025-07-13 20:00:16,2025-07-13 19:00:34
+,1886776365673803776,153149305,SecRollins,SBAgov,Government,565648,2025-07-13 19:01:00,2025-07-13 18:00:59
+,1881449011368095744,62230014,StevenCheung47,StevenCheung,Premium,95799,2025-07-13 19:00:56,2025-07-13 18:00:54
+,1500867239674843143,1186636182953836545,JeffClarkUS,Ayomitidipo,,2101,2025-07-13 19:00:51,2025-07-13 18:00:50
+,1500867239674843143,1443659831173435398,JeffClarkUS,MichaelologyJr,,1840,2025-07-13 19:00:51,2025-07-13 18:00:50
+,232901331,1426007779781844992,dbongino,CreasonJana,Premium,165233,2025-07-13 19:00:40,2025-07-13 18:00:38
+,432895323,3390203488,LindseyGrahamSC,hlb54,,3165,2025-07-13 19:00:40,2025-07-13 18:00:39
+,47253057,68098473,RogerJStoneJr,davenorthcutt,Premium,694,2025-07-13 19:00:34,2025-07-13 18:00:32
+,47253057,1904404123841122304,RogerJStoneJr,realjoecurlee,,83,2025-07-13 19:00:34,2025-07-13 18:00:32
+,1500867239674843143,1591874537993691136,JeffClarkUS,perinejennifer5,Premium,6246,2025-07-13 18:00:50,2025-07-13 17:00:50
-,2847221717,387448282,JohnRatcliffe,Steve_Flesch,Premium,18841,2025-07-13 17:00:43,2025-07-13 16:00:42
+,1924809676446670848,1713258704785887232,LeoTerrellDOJ,Facts_For_Peace,Premium,20808,2025-07-13 16:01:12,2025-07-13 15:01:11
+,1883691197832572928,5943622,statedeptspox,pmarca,Premium,1863549,2025-07-13 16:00:57,2025-07-13 15:00:56
+,1883691197832572928,76050550,statedeptspox,chrispavlovski,Premium,394197,2025-07-13 16:00:57,2025-07-13 15:00:56
-,984517807076446208,1351716580720316417,StateDeputySpox,ClimateAtState,Government,154830,2025-07-13 16:00:46,2025-07-13 15:00:45
+,844732519966801921,2512671896,karolineleavitt,KevinTober94,,7647,2025-07-13 16:00:45,2025-07-13 15:00:44
+,1625493998,2512671896,KingsleyCortes,KevinTober94,,7647,2025-07-13 16:00:41,2025-07-13 15:00:40
+,232901331,2512671896,dbongino,KevinTober94,,7647,2025-07-13 16:00:37,2025-07-13 15:00:37
+,166990746,2512671896,MonicaCrowley,KevinTober94,,7647,2025-07-13 16:00:36,2025-07-13 15:00:36
+,58579942,1594455738919038976,mattgaetz,FormerFetusYup,Premium,20887,2025-07-13 16:00:32,2025-07-13 15:00:32
-,44196397,1889019333960998912,elonmusk,SecScottBessent,Government,212585,2025-07-13 16:00:31,2025-07-13 15:00:30
+,1889464666885382144,1213285012579028992,DNIGabbard,madelinemeeker,,1790,2025-07-13 15:00:58,2025-07-13 14:00:59
-,432895323,3390203488,LindseyGrahamSC,hlb54,,3165,2025-07-13 15:00:37,2025-07-13 14:00:38
+,432895323,3390203488,LindseyGrahamSC,hlb54,,3165,2025-07-13 14:00:38,2025-07-13 13:00:37
+,1500867239674843143,91416107,JeffClarkUS,OliLondonTV,Premium,555395,2025-07-13 13:00:48,2025-07-13 12:00:48
+,880412538625810432,1645481522034614273,BillAckman,lichthauch,Premium,26591,2025-07-13 13:00:45,2025-07-13 12:00:45
-,47253057,1638573733022408706,RogerJStoneJr,KFreyma,,3773,2025-07-13 13:00:31,2025-07-13 12:00:31
-,39349894,1646945251305873408,EricTrump,JamesWynnReal,,201388,2025-07-13 13:00:30,2025-07-13 12:00:30
+,39349894,1646945251305873408,EricTrump,JamesWynnReal,,201388,2025-07-13 12:00:30,2025-07-13 11:00:30
-,1542228578,1027912538376294402,JDVance,jordanlperkins,,8118,2025-07-13 11:00:40,2025-07-13 10:00:40
-,1074480192,139680498,SenTedCruz,realistic_view,,11449,2025-07-13 11:00:39,2025-07-13 10:00:39
-,50769180,1823986839461789696,IngrahamAngle,khnh80044,Premium,71415,2025-07-13 11:00:31,2025-07-13 10:00:31
+,44196397,15670857,elonmusk,mysteriouskat,Premium,118092,2025-07-13 09:00:30,2025-07-13 08:00:30
+,1542228578,1027912538376294402,JDVance,jordanlperkins,,8118,2025-07-13 08:00:40,2025-07-13 07:00:40
+,1344356576786866176,1659722947114979329,RepMTG,AmericaShaman,Premium,158707,2025-07-13 07:00:47,2025-07-13 06:00:46
+,1625493998,1659722947114979329,KingsleyCortes,AmericaShaman,Premium,158707,2025-07-13 07:00:41,2025-07-13 06:00:40
-,1542228578,1027912538376294402,JDVance,jordanlperkins,,8118,2025-07-13 07:00:40,2025-07-13 06:00:39
+,622310854,1659722947114979329,PaulIngrassia,AmericaShaman,Premium,158707,2025-07-13 07:00:39,2025-07-13 06:00:38
+,47253057,1659722947114979329,RogerJStoneJr,AmericaShaman,Premium,158707,2025-07-13 07:00:31,2025-07-13 06:00:30
-,1500867239674843143,1186636182953836545,JeffClarkUS,Ayomitidipo,,2101,2025-07-13 06:00:47,2025-07-13 05:00:47
-,1500867239674843143,1443659831173435398,JeffClarkUS,MichaelologyJr,,1840,2025-07-13 06:00:47,2025-07-13 05:00:47
-,1344356576786866176,1659722947114979329,RepMTG,AmericaShaman,Premium,158707,2025-07-13 06:00:46,2025-07-13 05:00:46
-,1625493998,1659722947114979329,KingsleyCortes,AmericaShaman,Premium,158707,2025-07-13 06:00:40,2025-07-13 05:00:39
-,622310854,1659722947114979329,PaulIngrassia,AmericaShaman,Premium,158707,2025-07-13 06:00:38,2025-07-13 05:00:37
+,44196397,7369882,elonmusk,ChristieNic,Premium,3433,2025-07-13 06:00:30,2025-07-13 05:00:30
+,44196397,19402238,elonmusk,ScienceNews,Premium,5322276,2025-07-13 06:00:30,2025-07-13 05:00:30
-,47253057,1659722947114979329,RogerJStoneJr,AmericaShaman,Premium,158707,2025-07-13 06:00:30,2025-07-13 05:00:30
+,1500867239674843143,3342663124,JeffClarkUS,DEJournalistin,,783,2025-07-13 05:00:47,2025-07-13 04:00:47
+,1500867239674843143,1846310432585170944,JeffClarkUS,Ginger5858,,347,2025-07-13 05:00:47,2025-07-13 04:00:47
+,1500867239674843143,1854698807964950528,JeffClarkUS,_jerrymaga,Premium,716,2025-07-13 05:00:47,2025-07-13 04:00:47
+,1500867239674843143,1906652192372604928,JeffClarkUS,sovey_X,Premium,33809,2025-07-13 05:00:47,2025-07-13 04:00:47
+,1500867239674843143,1944002980539232256,JeffClarkUS,KeithJoy556,,3,2025-07-13 05:00:47,2025-07-13 04:00:47
+,1500867239674843143,4627222575,JeffClarkUS,0HOUR1__,Premium,109410,2025-07-13 04:00:47,2025-07-13 03:00:47
-,826065164504006657,1026390895657013248,mtgreenee,kingarthur22373,,6548,2025-07-13 04:00:43,2025-07-13 03:00:43
+,1074480192,139680498,SenTedCruz,realistic_view,,11449,2025-07-13 04:00:38,2025-07-13 03:00:39
-,47253057,1690188478624194560,RogerJStoneJr,symph0mania,Premium,3085,2025-07-13 04:00:31,2025-07-13 03:00:31
+,29495695,892384091626237953,KLoeffler,Brooketaylortv,,17471,2025-07-13 04:00:29,2025-07-13 03:00:29
-,1518709627927633920,1890181834543185920,PeteHegseth,OfficialCSAF,,2339,2025-07-13 02:00:49,2025-07-13 01:00:49
+,1518709627927633920,892384091626237953,PeteHegseth,Brooketaylortv,,17471,2025-07-13 02:00:49,2025-07-13 01:00:49
+,622310854,892384091626237953,PaulIngrassia,Brooketaylortv,,17471,2025-07-13 01:00:38,2025-07-13 00:00:38
+,47253057,1574242876871016448,RogerJStoneJr,Kilroy_777,Premium,9915,2025-07-13 01:00:31,2025-07-13 00:00:30
+,26637348,935942321756966912,TulsiGabbard,RealAmVoice,Business,386320,2025-07-13 01:00:29,2025-07-13 00:00:28
+,25101996,589211155,kimguilfoyle,19problemz,,295084,2025-07-13 01:00:28,2025-07-13 00:00:28
+,1883691197832572928,18822612,statedeptspox,AmyKremer,Premium,135528,2025-07-13 00:00:55,2025-07-12 23:00:56
+,1883691197832572928,20394822,statedeptspox,mrddmia,Premium,380542,2025-07-13 00:00:55,2025-07-12 23:00:56
+,1883691197832572928,214677606,statedeptspox,margomartin,Premium,220357,2025-07-13 00:00:55,2025-07-12 23:00:56
+,1883691197832572928,757832485,statedeptspox,realLizUSA,Premium,462841,2025-07-13 00:00:55,2025-07-12 23:00:56
+,1883691197832572928,3253664324,statedeptspox,JuliaNesheiwat,Premium,12997,2025-07-13 00:00:55,2025-07-12 23:00:56
+,1883691197832572928,844732519966801921,statedeptspox,karolineleavitt,Government,833962,2025-07-13 00:00:55,2025-07-12 23:00:56
+,1883691197832572928,935942321756966912,statedeptspox,RealAmVoice,Business,386320,2025-07-13 00:00:55,2025-07-12 23:00:56
+,1883691197832572928,1084104711593168898,statedeptspox,itslinklauren,Premium,103433,2025-07-13 00:00:55,2025-07-12 23:00:56
+,1883691197832572928,1420141435001741323,statedeptspox,TheCalvinCooli1,Premium,98365,2025-07-13 00:00:55,2025-07-12 23:00:56
+,1883691197832572928,1889473613881024513,statedeptspox,DNIspox,Government,9366,2025-07-13 00:00:55,2025-07-12 23:00:56
+,1883691197832572928,1918355511625564160,statedeptspox,CIASpox,Government,22112,2025-07-13 00:00:55,2025-07-12 23:00:56
+,1883691197832572928,1927401880700825601,statedeptspox,DCIARatcliffe,Government,42247,2025-07-13 00:00:55,2025-07-12 23:00:56
-,622310854,1586118638922235906,PaulIngrassia,ToddAldinger,Premium,244,2025-07-13 00:00:38,2025-07-12 23:00:38
+,25101996,3264486358,kimguilfoyle,IoannaDementi,,16055,2025-07-13 00:00:28,2025-07-12 23:00:28
+,1500867239674843143,1443659831173435398,JeffClarkUS,MichaelologyJr,,1840,2025-07-12 23:00:48,2025-07-12 22:00:48
-,826065164504006657,3043499974,mtgreenee,MelGibsonNew,Premium,308559,2025-07-12 23:00:43,2025-07-12 22:00:44
-,1074480192,139680498,SenTedCruz,realistic_view,,11449,2025-07-12 22:00:39,2025-07-12 21:00:39
-,1883691197832572928,1611909233179758593,statedeptspox,HelenRosamond11,Premium,4679,2025-07-12 21:00:56,2025-07-12 20:00:55
+,1883691197832572928,14344823,statedeptspox,SenateGOP,Government,1653908,2025-07-12 21:00:56,2025-07-12 20:00:55
+,1500867239674843143,1563884608894156800,JeffClarkUS,jfish1535,Premium,74,2025-07-12 21:00:48,2025-07-12 20:00:48
+,1500867239674843143,1877864672671481856,JeffClarkUS,AntiWokeWar_,Premium,4162,2025-07-12 21:00:48,2025-07-12 20:00:48
+,1500867239674843143,1692703869288022016,JeffClarkUS,CMeister51159,Premium,205,2025-07-12 20:00:48,2025-07-12 19:00:48
+,1500867239674843143,100650272,JeffClarkUS,DietHeartNews,Premium,67518,2025-07-12 19:00:48,2025-07-12 18:00:48
+,1500867239674843143,1944046369980727296,JeffClarkUS,BurnhamDC,Premium,1330,2025-07-12 19:00:48,2025-07-12 18:00:48
+,1542228578,1027912538376294402,JDVance,jordanlperkins,,8118,2025-07-12 19:00:40,2025-07-12 18:00:40
+,1500867239674843143,1216922994,JeffClarkUS,Wesley_R_Brooks,,1187,2025-07-12 18:00:48,2025-07-12 17:00:49
+,1500867239674843143,1288164947801903104,JeffClarkUS,DavidDecosimo,Premium,11120,2025-07-12 18:00:48,2025-07-12 17:00:49
+,1518709627927633920,1741954106602799104,PeteHegseth,RobGreen1010,Premium,22315,2025-07-12 18:00:48,2025-07-12 17:00:50
+,1518709627927633920,1894961578795016192,PeteHegseth,DanielMMcGinn,Premium,2911,2025-07-12 18:00:48,2025-07-12 17:00:50
-,47253057,1574242876871016448,RogerJStoneJr,Kilroy_777,Premium,9915,2025-07-12 18:00:31,2025-07-12 17:00:31
-,47253057,1726131056972275712,RogerJStoneJr,Jared1234133392,,126,2025-07-12 18:00:31,2025-07-12 17:00:31
+,826065164504006657,1026390895657013248,mtgreenee,kingarthur22373,,6548,2025-07-12 17:00:45,2025-07-12 16:00:44
+,58579942,1943730008557858816,mattgaetz,BrianNievesDOJ,Government,3165,2025-07-12 17:00:32,2025-07-12 16:00:32
+,44196397,1655762298022113280,elonmusk,danesonance,Premium,13303,2025-07-12 17:00:31,2025-07-12 16:00:30
+,1500867239674843143,1585827358531100673,JeffClarkUS,DonnaMa70289885,Premium,296,2025-07-12 16:00:49,2025-07-12 15:00:49
+,701825647,1911754494679089152,SeanParnellUSA,USDPColby,,4,2025-07-12 16:00:39,2025-07-12 15:00:39
+,47253057,1169462952757551107,RogerJStoneJr,MattRobinson,,6043,2025-07-12 16:00:31,2025-07-12 15:00:31
+,1500867239674843143,1943730008557858816,JeffClarkUS,BrianNievesDOJ,Government,3165,2025-07-12 15:00:49,2025-07-12 14:00:49
-,47253057,1594426860334731264,RogerJStoneJr,grandolAmerica,Premium,4008,2025-07-12 15:00:31,2025-07-12 14:00:31
+,47253057,1659987684918435847,RogerJStoneJr,DonaldTNews,Premium,1231299,2025-07-12 15:00:31,2025-07-12 14:00:31
+,1883691197832572928,18482836,statedeptspox,kristina_wong,Premium,131076,2025-07-12 13:00:57,2025-07-12 12:00:58
+,1883691197832572928,1915719982089990144,statedeptspox,SecNavSpox,Government,415,2025-07-12 13:00:57,2025-07-12 12:00:58
-,39349894,1646945251305873408,EricTrump,JamesWynnReal,,201388,2025-07-12 12:00:30,2025-07-12 11:00:30
-,1542228578,1027912538376294402,JDVance,jordanlperkins,,8118,2025-07-12 11:00:41,2025-07-12 10:00:40
-,47253057,1169462952757551107,RogerJStoneJr,MattRobinson,,6043,2025-07-12 11:00:31,2025-07-12 10:00:31
+,1074480192,139680498,SenTedCruz,realistic_view,,11449,2025-07-12 10:00:39,2025-07-12 09:00:39
-,58579942,21627275,mattgaetz,WizKaliko,,3967,2025-07-12 07:00:32,2025-07-12 06:00:32
-,47253057,1604620153022455808,RogerJStoneJr,Cumala_Sux1,Premium,17866,2025-07-12 07:00:31,2025-07-12 06:00:31
-,47253057,1659987684918435847,RogerJStoneJr,DonaldTNews,Premium,1231299,2025-07-12 07:00:31,2025-07-12 06:00:31
+,47253057,1889272400858234880,RogerJStoneJr,BarronTnews,Premium,9827,2025-07-12 06:00:31,2025-07-12 05:00:31
+,23022687,367629553,tedcruz,jtafs00,,854,2025-07-12 06:00:28,2025-07-12 05:00:28
+,52544275,2879654503,IvankaTrump,USAmbFrance,Government,28836,2025-07-12 05:00:31,2025-07-12 04:00:31
