Change,Source Twitter ID,Target Twitter ID,Source screen name,Target screen name,Target verification,Target followers,Observed,Since
-,47253057,2178243152,RogerJStoneJr,AdvanceGuyNotes,,6630,2025-01-22 21:08:59,2025-01-20 09:56:28
-,47253057,1534599319218683904,RogerJStoneJr,CapitolRaider,,67,2025-01-22 21:08:59,2025-01-20 09:56:28
-,47253057,1594069674962067459,RogerJStoneJr,Michi_fornia,Premium,81096,2025-01-22 21:08:59,2025-01-20 09:56:28
-,47253057,1607214086139387904,RogerJStoneJr,Knowtheirfruits,,694431,2025-01-22 21:08:59,2025-01-20 09:56:28
-,47253057,1618207966192091136,RogerJStoneJr,jncojok3,Premium,93319,2025-01-22 21:08:59,2025-01-20 09:56:28
-,47253057,1651396205983956992,RogerJStoneJr,SageListener,Premium,48592,2025-01-22 21:08:59,2025-01-20 09:56:28
-,47253057,1700980724193792000,RogerJStoneJr,MMTLP4ME88,Premium,838,2025-01-22 21:08:59,2025-01-20 09:56:28
+,47253057,16690003,RogerJStoneJr,Pat_Boone,Premium,6541,2025-01-22 21:08:59,2025-01-20 09:56:28
+,47253057,17397862,RogerJStoneJr,MacAaronii,Premium,1149,2025-01-22 21:08:59,2025-01-20 09:56:28
+,47253057,39619146,RogerJStoneJr,lesadefrain,Premium,1005,2025-01-22 21:08:59,2025-01-20 09:56:28
+,47253057,74756085,RogerJStoneJr,BolsonaroSP,Premium,3125974,2025-01-22 21:08:59,2025-01-20 09:56:28
+,47253057,128372940,RogerJStoneJr,jairbolsonaro,Premium,13795022,2025-01-22 21:08:59,2025-01-20 09:56:28
+,47253057,2347570662,RogerJStoneJr,SparlockLives,Premium,338,2025-01-22 21:08:59,2025-01-20 09:56:28
+,47253057,731417897747238912,RogerJStoneJr,JB100x,,2360,2025-01-22 21:08:59,2025-01-20 09:56:28
+,47253057,1247775430523813894,RogerJStoneJr,ToySoldiers10,Premium,8878,2025-01-22 21:08:59,2025-01-20 09:56:28
+,47253057,1451498237567799300,RogerJStoneJr,Tucson7511,Premium,301,2025-01-22 21:08:59,2025-01-20 09:56:28
+,47253057,1502623258553769984,RogerJStoneJr,the_mr_k,,576,2025-01-22 21:08:59,2025-01-20 09:56:28
+,47253057,1518725815634124800,RogerJStoneJr,cat_barnes30,Premium,208818,2025-01-22 21:08:59,2025-01-20 09:56:28
+,47253057,1588319045274804226,RogerJStoneJr,StevenWayne2180,,9123,2025-01-22 21:08:59,2025-01-20 09:56:28
+,47253057,1596292853256396800,RogerJStoneJr,AStudentPatriot,,32,2025-01-22 21:08:59,2025-01-20 09:56:28
+,47253057,1645046541059604480,RogerJStoneJr,amy_CT_USA,Premium,1828,2025-01-22 21:08:59,2025-01-20 09:56:28
+,47253057,1659987684918435847,RogerJStoneJr,DonaldTNews,Premium,1231299,2025-01-22 21:08:59,2025-01-20 09:56:28
+,216881337,22928810,RandPaul,willcain,Premium,384574,2025-01-22 19:31:17,2025-01-20 08:20:55
+,337808606,4380736152,RobertKennedyJr,innigmusic,,4,2025-01-22 18:54:03,2025-01-21 01:47:48
+,1625493998,1879670389057474560,KingsleyCortes,PressSec,Government,1040170,2025-01-22 16:59:57,2025-01-22 01:14:54
+,827279765287559171,1879644163769335808,SpeakerJohnson,WhiteHouse,Government,1340071,2025-01-22 13:49:41,2025-01-21 22:54:54
+,827279765287559171,1879650942410481666,SpeakerJohnson,POTUS,Government,2961759,2025-01-22 13:49:41,2025-01-21 22:54:54
+,827279765287559171,1879652428490149888,SpeakerJohnson,VP,Government,888502,2025-01-22 13:49:41,2025-01-21 22:54:54
+,1201670995435646976,296361085,laurenboebert,LeaderJohnThune,Government,312297,2025-01-22 11:47:02,2025-01-21 20:55:43
+,1201670995435646976,796431922939494408,laurenboebert,MELANIAJTRUMP,Premium,138306,2025-01-22 11:47:02,2025-01-21 20:55:43
+,1201670995435646976,1583448502096502788,laurenboebert,827js,Premium,236717,2025-01-22 11:47:02,2025-01-21 20:55:43
+,1201670995435646976,1610009027743830018,laurenboebert,RepMoskowitz,Government,59493,2025-01-22 11:47:02,2025-01-21 20:55:43
+,1201670995435646976,1879650942410481666,laurenboebert,POTUS,Government,2961759,2025-01-22 11:47:02,2025-01-21 20:55:43
+,1201670995435646976,1879651867288018944,laurenboebert,FLOTUS,Government,449638,2025-01-22 11:47:02,2025-01-21 20:55:43
+,1329891389430243330,1879644163769335808,StephenM,WhiteHouse,Government,1340071,2025-01-22 09:46:45,2025-01-21 20:00:47
+,1344356576786866176,1879651867288018944,RepMTG,FLOTUS,Government,449638,2025-01-22 09:41:25,2025-01-21 19:55:23
+,592730371,83488677,JackPosobiec,willscharf,Premium,67115,2025-01-22 02:07:06,2025-01-21 00:46:06
-,1074480192,192800365,SenTedCruz,BDuhb,,346,2025-01-22 01:40:29,2025-01-21 00:18:58
+,1074480192,1879651867288018944,SenTedCruz,FLOTUS,Government,449638,2025-01-22 01:40:29,2025-01-21 00:18:58
+,1074480192,1879652428490149888,SenTedCruz,VP,Government,888502,2025-01-22 01:40:29,2025-01-21 00:18:58
+,1625493998,21026508,KingsleyCortes,SergioGor,Government,36420,2025-01-22 01:14:54,2025-01-20 23:52:59
+,1625493998,22267198,KingsleyCortes,BillGertz,Premium,67066,2025-01-22 01:14:54,2025-01-20 23:52:59
+,1625493998,25819140,KingsleyCortes,DefTechPat,Premium,24928,2025-01-22 01:14:54,2025-01-20 23:52:59
+,1201670995435646976,23346442,laurenboebert,jeffcrank,,2013,2025-01-21 20:55:43,2025-01-21 11:10:33
+,1344356576786866176,25413556,RepMTG,LynnePatton,Premium,103956,2025-01-21 19:55:23,2025-01-21 10:12:01
+,1344356576786866176,1062754443798532096,RepMTG,MakisMD,Premium,494753,2025-01-21 19:55:23,2025-01-21 10:12:01
+,1344356576786866176,1879670389057474560,RepMTG,PressSec,Government,1040170,2025-01-21 19:55:23,2025-01-21 10:12:01
+,1137701,38531995,DavidSacks,DrOz,Premium,3744026,2025-01-21 15:06:09,2025-01-19 12:56:06
+,1137701,1878717459148230656,DavidSacks,davidsacks47,Government,229354,2025-01-21 15:06:09,2025-01-19 12:56:06
+,1137701,1879650942410481666,DavidSacks,POTUS,Government,2961759,2025-01-21 15:06:09,2025-01-19 12:56:06
+,1201670995435646976,1394680198705123329,laurenboebert,mazemoore,Premium,454475,2025-01-21 11:10:33,2025-01-20 19:31:42
+,1326229737551912960,1585990497461469185,libsoftiktok,DGrayTexas45,Premium,20824,2025-01-21 10:24:48,2025-01-20 18:45:13
+,1326229737551912960,1879650942410481666,libsoftiktok,POTUS,Government,2961759,2025-01-21 10:24:48,2025-01-20 18:45:13
+,1326229737551912960,1879651867288018944,libsoftiktok,FLOTUS,Government,449638,2025-01-21 10:24:48,2025-01-20 18:45:13
+,1326229737551912960,1879652428490149888,libsoftiktok,VP,Government,888502,2025-01-21 10:24:48,2025-01-20 18:45:13
+,1326229737551912960,1879670389057474560,libsoftiktok,PressSec,Government,1040170,2025-01-21 10:24:48,2025-01-20 18:45:13
+,1344356576786866176,50434933,RepMTG,LifeNewsHQ,Premium,371005,2025-01-21 10:12:01,2025-01-20 18:32:06
+,1589986640587640834,1879670389057474560,Riley_Gaines_,PressSec,Government,1040170,2025-01-21 07:31:42,2025-01-20 16:01:47
-,337808606,47184279,RobertKennedyJr,bjlefebvre,,7547,2025-01-21 01:47:48,2025-01-20 07:44:24
-,1074480192,30447138,SenTedCruz,DanByDesign,,2507,2025-01-21 00:18:58,2025-01-20 01:54:52
-,1074480192,162244544,SenTedCruz,SaS2AFoundation,Premium,5246,2025-01-21 00:18:58,2025-01-20 01:54:52
-,1074480192,202317378,SenTedCruz,BruceIL,,703,2025-01-21 00:18:58,2025-01-20 01:54:52
+,1074480192,1879650942410481666,SenTedCruz,POTUS,Government,2961759,2025-01-21 00:18:58,2025-01-20 01:54:52
+,1625493998,175248804,KingsleyCortes,phildstewart,Premium,76126,2025-01-20 23:52:59,2025-01-20 01:29:13
+,1326229737551912960,1879644163769335808,libsoftiktok,WhiteHouse,Government,1340071,2025-01-20 18:45:13,2025-01-19 20:25:03
-,47253057,1420888428795809794,RogerJStoneJr,15poundstogo,Premium,40347,2025-01-20 09:56:28,2025-01-19 08:43:32
-,47253057,1659987684918435847,RogerJStoneJr,DonaldTNews,Premium,1231299,2025-01-20 09:56:28,2025-01-19 08:43:32
+,47253057,988472513461215233,RogerJStoneJr,RandyHiggins757,Premium,7631,2025-01-20 09:56:28,2025-01-19 08:43:32
+,47253057,1398276415963865090,RogerJStoneJr,CScottSmith3,Premium,910,2025-01-20 09:56:28,2025-01-19 08:43:32
+,47253057,1806517835243589632,RogerJStoneJr,Laratrumppage,,114456,2025-01-20 09:56:28,2025-01-19 08:43:32
+,47253057,1810341133911994368,RogerJStoneJr,realTrumpNewsX,Premium,1147622,2025-01-20 09:56:28,2025-01-19 08:43:32
-,1625493998,1370439004366200832,KingsleyCortes,HoosierCath,,2114,2025-01-20 01:29:13,2025-01-18 23:40:16
+,1625493998,1414620680910430208,KingsleyCortes,MedGold_,Premium,52052,2025-01-20 01:29:13,2025-01-18 23:40:16
+,1344356576786866176,74864333,RepMTG,MarthaByrne10,Premium,18774,2025-01-19 20:11:52,2025-01-18 18:08:34
+,1137701,30597171,DavidSacks,DavidFBailey,Premium,80537,2025-01-19 12:56:06,2025-01-17 21:05:17
+,1137701,36730901,DavidSacks,GaryCardone,Premium,75680,2025-01-19 12:56:06,2025-01-17 21:05:17
+,1137701,39349894,DavidSacks,EricTrump,Premium,5751006,2025-01-19 12:56:06,2025-01-17 21:05:17
+,1137701,334209605,DavidSacks,eade_bengard,Premium,23259,2025-01-19 12:56:06,2025-01-17 21:05:17
+,1137701,2162812627,DavidSacks,nicksortor,Premium,906196,2025-01-19 12:56:06,2025-01-17 21:05:17
-,47253057,1502623258553769984,RogerJStoneJr,the_mr_k,,576,2025-01-19 08:43:32,2025-01-17 17:02:58
-,47253057,1588319045274804226,RogerJStoneJr,StevenWayne2180,,9123,2025-01-19 08:43:32,2025-01-17 17:02:58
+,47253057,76863747,RogerJStoneJr,Eduardo_Bittar,Premium,117279,2025-01-19 08:43:32,2025-01-17 17:02:58
+,47253057,1659987684918435847,RogerJStoneJr,DonaldTNews,Premium,1231299,2025-01-19 08:43:32,2025-01-17 17:02:58
+,592730371,44196397,JackPosobiec,elonmusk,Premium,219652476,2025-01-19 00:33:15,2025-01-17 13:44:25
+,592730371,110542860,JackPosobiec,robsmithonline,Premium,463204,2025-01-19 00:33:15,2025-01-17 13:44:25
+,1625493998,36412963,KingsleyCortes,QueenRania,Government,10011930,2025-01-18 23:40:16,2025-01-17 11:05:30
+,1625493998,909220827442368512,KingsleyCortes,matthewlohmeier,Premium,88014,2025-01-18 23:40:16,2025-01-17 11:05:30
+,1625493998,1103058788494598146,KingsleyCortes,MrNukemCocaine,Premium,12713,2025-01-18 23:40:16,2025-01-17 11:05:30
+,1201670995435646976,1082351804564848640,laurenboebert,SenAshleyMoody,Government,75163,2025-01-18 19:11:01,2025-01-17 06:43:15
+,1201670995435646976,1577338277857841152,laurenboebert,realBruceSnyder,Premium,8392,2025-01-18 19:11:01,2025-01-17 06:43:15
+,1201670995435646976,1601030771124408325,laurenboebert,RepMikeCollins,Government,118295,2025-01-18 19:11:01,2025-01-17 06:43:15
+,1344356576786866176,2346524875,RepMTG,rosscoulthart,Premium,167056,2025-01-18 18:08:34,2025-01-17 01:47:07
+,1344356576786866176,1217198127591186437,RepMTG,NewsNation,Business,255041,2025-01-18 18:08:34,2025-01-17 01:47:07
+,1344356576786866176,1296618483203993600,RepMTG,LueElizondo,Premium,236332,2025-01-18 18:08:34,2025-01-17 01:47:07
+,26637348,93755660,TulsiGabbard,PamBondi,Government,730546,2025-01-17 17:31:21,2025-01-15 17:32:43
+,26637348,2990729241,TulsiGabbard,freedomcaucus,Premium,93871,2025-01-17 17:31:21,2025-01-15 17:32:43
+,26637348,816131319033950208,TulsiGabbard,SenatorBanks,Government,154117,2025-01-17 17:31:21,2025-01-15 17:32:43
-,47253057,1415097927878561793,RogerJStoneJr,PatriotPepe33,Premium,32096,2025-01-17 17:02:58,2025-01-15 16:50:12
-,47253057,1586032419521667073,RogerJStoneJr,Hewy3333,Premium,833,2025-01-17 17:02:58,2025-01-15 16:50:12
+,47253057,1139230884354285568,RogerJStoneJr,SoIrredeemabl,,8957,2025-01-17 17:02:58,2025-01-15 16:50:12
+,47253057,1316397704440942592,RogerJStoneJr,HyGrowth,Premium,858,2025-01-17 17:02:58,2025-01-15 16:50:12
+,216881337,27000730,RandPaul,Timcast,Premium,2403658,2025-01-17 15:23:43,2025-01-15 15:06:06
+,216881337,45676731,RandPaul,TimMurtaugh,Premium,232277,2025-01-17 15:23:43,2025-01-15 15:06:06
+,216881337,488061169,RandPaul,RandPaulReview,Premium,5461,2025-01-17 15:23:43,2025-01-15 15:06:06
+,216881337,1108472017144201216,RandPaul,TrumpWarRoom,Business,2480802,2025-01-17 15:23:43,2025-01-15 15:06:06
-,1074480192,1289645676,SenTedCruz,JKMrPA,,79,2025-01-17 11:31:07,2025-01-15 12:32:01
+,1074480192,792854598,SenTedCruz,FernandoAQuezad,Premium,8323,2025-01-17 11:31:07,2025-01-15 12:32:01
-,1542228578,769034760,JDVance,MatthewSitman,,31355,2025-01-17 11:10:23,2025-01-15 12:10:46
+,1542228578,240504013,JDVance,katierosemiller,Premium,57882,2025-01-17 11:10:23,2025-01-15 12:10:46
+,1542228578,1098091506886471680,JDVance,laralogan,Premium,1112070,2025-01-17 11:10:23,2025-01-15 12:10:46
-,1625493998,1374836717337841670,KingsleyCortes,midwesterneur,,12404,2025-01-17 11:05:30,2025-01-15 12:05:53
+,1625493998,78685709,KingsleyCortes,JackBrewerBSI,Premium,86837,2025-01-17 11:05:30,2025-01-15 12:05:53
+,1625493998,930911977,KingsleyCortes,mariannecope,Premium,12330,2025-01-17 11:05:30,2025-01-15 12:05:53
+,1625493998,2283960169,KingsleyCortes,GiannoCaldwell,Premium,205681,2025-01-17 11:05:30,2025-01-15 12:05:53
+,1625493998,1611090068394893337,KingsleyCortes,HSGAC_GOP,Government,2420,2025-01-17 11:05:30,2025-01-15 12:05:53
+,1625493998,1725926311804252160,KingsleyCortes,lucasiowa,Premium,7290,2025-01-17 11:05:30,2025-01-15 12:05:53
+,827279765287559171,1742962403887788032,SpeakerJohnson,LAGovJeffLandry,Government,17809,2025-01-17 08:44:39,2025-01-16 03:43:42
+,878247600096509952,1277594966705963009,RealCandaceO,Villgecrazylady,Premium,119430,2025-01-17 08:31:04,2025-01-16 03:30:16
+,1137701,1591834567207522305,DavidSacks,MAGAIncWarRoom,Business,294435,2025-01-16 16:52:49,2025-01-15 20:34:11
+,878247600096509952,1085391488039731200,RealCandaceO,xiaohongshu,Business,15743,2025-01-16 03:30:16,2025-01-15 08:42:29
+,878247600096509952,1399883199979868161,RealCandaceO,hippyresident,Premium,13240,2025-01-16 03:30:16,2025-01-15 08:42:29
+,1344356576786866176,1879582178377371648,RepMTG,_AmericanGrit_,Premium,1163,2025-01-16 00:44:00,2025-01-15 05:51:18
+,1589986640587640834,1060370282,Riley_Gaines_,SenMullin,Government,285675,2025-01-15 22:28:27,2025-01-14 14:40:25
-,1137701,11956872,DavidSacks,MarkEggleston,,708,2025-01-15 20:34:11,2025-01-12 11:27:32
+,1137701,6681172,DavidSacks,MatthewBerman,Premium,54238,2025-01-15 20:34:11,2025-01-12 11:27:32
+,1137701,32804484,DavidSacks,Bubblebathgirl,Premium,297959,2025-01-15 20:34:11,2025-01-12 11:27:32
+,1137701,712923102,DavidSacks,AlexanderGrieve,Premium,8308,2025-01-15 20:34:11,2025-01-12 11:27:32
+,1137701,819942536919785474,DavidSacks,murchandamus,,20394,2025-01-15 20:34:11,2025-01-12 11:27:32
+,1137701,1389833864122613761,DavidSacks,iAnonPatriot,Premium,529090,2025-01-15 20:34:11,2025-01-12 11:27:32
-,26637348,973327908403142656,TulsiGabbard,Ward2Harris,,1364,2025-01-15 17:32:43,2025-01-13 23:40:29
+,26637348,14344823,TulsiGabbard,SenateGOP,Government,1653908,2025-01-15 17:32:43,2025-01-13 23:40:29
+,26637348,2856166957,TulsiGabbard,mguilen_,Premium,64252,2025-01-15 17:32:43,2025-01-13 23:40:29
-,47253057,1620108232269172765,RogerJStoneJr,Elmuthankyou,Premium,395,2025-01-15 16:50:12,2025-01-13 23:11:43
-,47253057,1728497935053443072,RogerJStoneJr,notacommie32,,32,2025-01-15 16:50:12,2025-01-13 23:11:43
+,47253057,82257421,RogerJStoneJr,amakusaluke,Premium,405,2025-01-15 16:50:12,2025-01-13 23:11:43
+,47253057,846949171680739328,RogerJStoneJr,HarrisonHSmith,Premium,135917,2025-01-15 16:50:12,2025-01-13 23:11:43
+,47253057,1413850633174716423,RogerJStoneJr,Melinda90564962,,178,2025-01-15 16:50:12,2025-01-13 23:11:43
+,47253057,1443390852890517506,RogerJStoneJr,italianicese,,7087,2025-01-15 16:50:12,2025-01-13 23:11:43
+,47253057,1587470131889729536,RogerJStoneJr,MarkH4192,,605,2025-01-15 16:50:12,2025-01-13 23:11:43
+,47253057,1739149227169832960,RogerJStoneJr,jaySolomon310,,109,2025-01-15 16:50:12,2025-01-13 23:11:43
+,47253057,1841268132293562368,RogerJStoneJr,VLMJesusKing2me,,247,2025-01-15 16:50:12,2025-01-13 23:11:43
+,216881337,61200555,RandPaul,BlakeBurman,Premium,5100,2025-01-15 15:06:06,2025-01-13 21:25:47
+,216881337,1217198127591186437,RandPaul,NewsNation,Business,255041,2025-01-15 15:06:06,2025-01-13 21:25:47
-,592730371,1468387185330356226,JackPosobiec,cirnosad,Premium,60096,2025-01-15 12:58:57,2025-01-13 17:05:17
+,592730371,775137023979958272,JackPosobiec,jenvanlaar,Premium,84167,2025-01-15 12:58:57,2025-01-13 17:05:17
+,592730371,832978972602429440,JackPosobiec,GrahamAllen_1,Premium,509653,2025-01-15 12:58:57,2025-01-13 17:05:17
+,592730371,1078312019177009153,JackPosobiec,HaikusFromUnder,Premium,5149,2025-01-15 12:58:57,2025-01-13 17:05:17
+,1542228578,769034760,JDVance,MatthewSitman,,31355,2025-01-15 12:10:46,2025-01-13 16:18:08
+,1625493998,216299334,KingsleyCortes,piersmorgan,Premium,8908979,2025-01-15 12:05:53,2025-01-13 16:13:22
+,1201670995435646976,109065990,laurenboebert,RealAlexJones,Premium,4419469,2025-01-15 06:55:53,2025-01-13 11:29:36
+,1201670995435646976,2237865246,laurenboebert,TateTheTalisman,Premium,3403295,2025-01-15 06:55:53,2025-01-13 11:29:36
+,1201670995435646976,862718426757779457,laurenboebert,BoLoudon,Premium,195111,2025-01-15 06:55:53,2025-01-13 11:29:36
+,1344356576786866176,214677606,RepMTG,margomartin,Premium,220357,2025-01-15 05:51:18,2025-01-14 12:01:18
+,1344356576786866176,1266707830054227968,RepMTG,CrystalSiver,Premium,2319,2025-01-15 05:51:18,2025-01-14 12:01:18
+,1344356576786866176,1854919740554190848,RepMTG,RepBrandonGill,Government,72933,2025-01-15 05:51:18,2025-01-14 12:01:18
+,1344356576786866176,1879313668959309824,RepMTG,TrumpWHUpdates,Premium,4650,2025-01-15 05:51:18,2025-01-14 12:01:18
+,1589986640587640834,38027131,Riley_Gaines_,UMass_C_Sperrey,Premium,285,2025-01-14 14:40:25,2025-01-14 08:41:42
-,1589986640587640834,1003672320781807616,Riley_Gaines_,GovParsonMO,Government,74355,2025-01-14 08:41:42,2025-01-13 08:16:42
+,26637348,125458893,TulsiGabbard,JasonMiyaresVA,Premium,92734,2025-01-13 23:40:29,2025-01-12 08:03:14
+,26637348,185889478,TulsiGabbard,robertcobrien,Premium,42389,2025-01-13 23:40:29,2025-01-12 08:03:14
-,47253057,352646297,RogerJStoneJr,Billc1984,Premium,2881,2025-01-13 23:11:43,2025-01-12 07:33:46
-,47253057,731417897747238912,RogerJStoneJr,JB100x,,2360,2025-01-13 23:11:43,2025-01-12 07:33:46
-,47253057,1443390852890517506,RogerJStoneJr,italianicese,,7087,2025-01-13 23:11:43,2025-01-12 07:33:46
-,47253057,1495181988856164356,RogerJStoneJr,__Liberty______,,53376,2025-01-13 23:11:43,2025-01-12 07:33:46
+,47253057,18860060,RogerJStoneJr,JacobEngels,Premium,10378,2025-01-13 23:11:43,2025-01-12 07:33:46
+,47253057,32002507,RogerJStoneJr,kevinolearytv,Premium,1086253,2025-01-13 23:11:43,2025-01-12 07:33:46
+,47253057,426372329,RogerJStoneJr,debbiebernal,Premium,13761,2025-01-13 23:11:43,2025-01-12 07:33:46
+,47253057,891450986,RogerJStoneJr,pepe_white1,,392,2025-01-13 23:11:43,2025-01-12 07:33:46
+,47253057,1703848765,RogerJStoneJr,wampuscat1962,,834,2025-01-13 23:11:43,2025-01-12 07:33:46
+,47253057,2283789074,RogerJStoneJr,joe_exotic,Premium,84618,2025-01-13 23:11:43,2025-01-12 07:33:46
+,47253057,2479413448,RogerJStoneJr,KingLagoswa,Premium,9382,2025-01-13 23:11:43,2025-01-12 07:33:46
+,47253057,740620360446443520,RogerJStoneJr,abqbodywork,Premium,5521,2025-01-13 23:11:43,2025-01-12 07:33:46
+,47253057,1129505805148020736,RogerJStoneJr,glorydivine8,,157,2025-01-13 23:11:43,2025-01-12 07:33:46
+,47253057,1173250761523785728,RogerJStoneJr,jasmine08260821,,1968,2025-01-13 23:11:43,2025-01-12 07:33:46
+,47253057,1229497063139876864,RogerJStoneJr,CEOElection,,2143,2025-01-13 23:11:43,2025-01-12 07:33:46
+,47253057,1364940584134340610,RogerJStoneJr,Perez_Papillon,Premium,11028,2025-01-13 23:11:43,2025-01-12 07:33:46
+,47253057,1394816767097118721,RogerJStoneJr,Donfresh96,Premium,377,2025-01-13 23:11:43,2025-01-12 07:33:46
+,47253057,1422931599000285184,RogerJStoneJr,PennyandTiger,,5,2025-01-13 23:11:43,2025-01-12 07:33:46
+,47253057,1514573653555437575,RogerJStoneJr,thatgirlcoti,,1540,2025-01-13 23:11:43,2025-01-12 07:33:46
+,47253057,1518633845834326016,RogerJStoneJr,michigan4season,,870,2025-01-13 23:11:43,2025-01-12 07:33:46
+,47253057,1593937785072795650,RogerJStoneJr,DBLFSTNU,,5201,2025-01-13 23:11:43,2025-01-12 07:33:46
+,47253057,1606063803527036928,RogerJStoneJr,ReachthemassesL,,1890,2025-01-13 23:11:43,2025-01-12 07:33:46
+,47253057,1614768956337786881,RogerJStoneJr,JohnWall__TX,,478,2025-01-13 23:11:43,2025-01-12 07:33:46
+,47253057,1674792607027961856,RogerJStoneJr,JACKLUTZ188884,Premium,1574,2025-01-13 23:11:43,2025-01-12 07:33:46
+,47253057,1685898534753914880,RogerJStoneJr,stevesmith4476,,12,2025-01-13 23:11:43,2025-01-12 07:33:46
+,47253057,1801818922833887232,RogerJStoneJr,NilesRodley,,688,2025-01-13 23:11:43,2025-01-12 07:33:46
+,47253057,1812239758162100224,RogerJStoneJr,legalcitz47081,Premium,508,2025-01-13 23:11:43,2025-01-12 07:33:46
+,47253057,1816578496828788736,RogerJStoneJr,KaelMCritchlow,,946,2025-01-13 23:11:43,2025-01-12 07:33:46
+,47253057,1821013539072421891,RogerJStoneJr,LovesElonMusk,,330,2025-01-13 23:11:43,2025-01-12 07:33:46
+,47253057,1839660568732377089,RogerJStoneJr,JohnMad1230,,1467,2025-01-13 23:11:43,2025-01-12 07:33:46
-,592730371,279454590,JackPosobiec,AsaadHannaa,Premium,68267,2025-01-13 01:14:31,2025-01-12 00:18:58
+,592730371,18860060,JackPosobiec,JacobEngels,Premium,10378,2025-01-13 01:14:31,2025-01-12 00:18:58
+,878247600096509952,1476962939236200451,RealCandaceO,AGDugin,,313675,2025-01-12 21:52:04,2025-01-11 20:56:12
+,1201670995435646976,949101361,laurenboebert,SoperMatthew,,2486,2025-01-12 20:04:57,2025-01-11 19:11:48
+,1326229737551912960,435824969,libsoftiktok,TheMaineWire,Premium,32727,2025-01-12 17:56:48,2025-01-11 18:26:35
+,1344356576786866176,121532017,RepMTG,stella_immanuel,Premium,303493,2025-01-12 17:42:58,2025-01-11 18:13:36
+,1344356576786866176,1325978325064572928,RepMTG,ss_scmb,Premium,12031,2025-01-12 17:42:58,2025-01-11 18:13:36
+,1137701,14561327,DavidSacks,dhh,Premium,519108,2025-01-12 11:27:32,2025-01-10 23:43:49
+,1137701,827279765287559171,DavidSacks,SpeakerJohnson,Government,996794,2025-01-12 11:27:32,2025-01-10 23:43:49
+,26637348,294306372,TulsiGabbard,PalmerLuckey,Premium,374454,2025-01-12 08:03:14,2025-01-10 20:25:23
+,26637348,1586342767357198337,TulsiGabbard,roaming_rn,Premium,82064,2025-01-12 08:03:14,2025-01-10 20:25:23
-,47253057,16512565,RogerJStoneJr,Afuera80percent,Premium,10450,2025-01-12 07:33:46,2025-01-10 19:55:11
-,47253057,1593937785072795650,RogerJStoneJr,DBLFSTNU,,5201,2025-01-12 07:33:46,2025-01-10 19:55:11
+,47253057,1812617009982816256,RogerJStoneJr,BarSoapRazor,,2239,2025-01-12 07:33:46,2025-01-10 19:55:11
-,592730371,16336112,JackPosobiec,johnulzheimer,,3089,2025-01-12 00:18:58,2025-01-10 16:39:32
-,592730371,18034061,JackPosobiec,shipwreckedcrew,Premium,140634,2025-01-12 00:18:58,2025-01-10 16:39:32
-,592730371,21066156,JackPosobiec,ndotsimons,,1690,2025-01-12 00:18:58,2025-01-10 16:39:32
-,592730371,26487169,JackPosobiec,LouDobbs,Premium,2482169,2025-01-12 00:18:58,2025-01-10 16:39:32
-,592730371,898889395,JackPosobiec,kantortech,Premium,848,2025-01-12 00:18:58,2025-01-10 16:39:32
-,592730371,1033347878,JackPosobiec,JeremyMcLellan,Premium,229397,2025-01-12 00:18:58,2025-01-10 16:39:32
-,592730371,1326005070,JackPosobiec,HowieCarrShow,Premium,112346,2025-01-12 00:18:58,2025-01-10 16:39:32
-,592730371,1217654731046297607,JackPosobiec,JessiEbbenWI,,731,2025-01-12 00:18:58,2025-01-10 16:39:32
-,1074480192,16512565,SenTedCruz,Afuera80percent,Premium,10450,2025-01-11 23:53:01,2025-01-10 16:13:10
-,1074480192,792854598,SenTedCruz,FernandoAQuezad,Premium,8323,2025-01-11 23:53:01,2025-01-10 16:13:10
+,1074480192,903168284,SenTedCruz,TheTweetest,,1680,2025-01-11 23:53:01,2025-01-10 16:13:10
+,1625493998,25502100,KingsleyCortes,ArmedwScience,,44221,2025-01-11 23:27:24,2025-01-10 15:47:33
+,1625493998,93930694,KingsleyCortes,USNRL,,31504,2025-01-11 23:27:24,2025-01-10 15:47:33
+,1625493998,372536101,KingsleyCortes,NatashaBertrand,Premium,713780,2025-01-11 23:27:24,2025-01-10 15:47:33
+,878247600096509952,1663308107240570880,RealCandaceO,IanCarrollShow,Premium,1251513,2025-01-11 20:56:12,2025-01-10 13:12:42
+,1201670995435646976,25029495,laurenboebert,pulte,Premium,3021098,2025-01-11 19:11:48,2025-01-10 11:31:52
+,1201670995435646976,909220827442368512,laurenboebert,matthewlohmeier,Premium,88014,2025-01-11 19:11:48,2025-01-10 11:31:52
+,1344356576786866176,1214912699311837184,RepMTG,Kat_Cammack,Premium,72894,2025-01-11 18:13:36,2025-01-10 10:36:29
-,1137701,15827204,DavidSacks,BillIves,,6037,2025-01-10 23:43:49,2025-01-08 13:52:26
-,1137701,19606233,DavidSacks,BrandonHallGrp,,7443,2025-01-10 23:43:49,2025-01-08 13:52:26
-,1137701,1368895981,DavidSacks,Keith_Wasserman,Premium,70226,2025-01-10 23:43:49,2025-01-08 13:52:26
+,1137701,169686021,DavidSacks,kanyewest,Business,33352786,2025-01-10 23:43:49,2025-01-08 13:52:26
