Change,Source Twitter ID,Target Twitter ID,Source screen name,Target screen name,Target verification,Target followers,Observed,Since
+,592730371,1178839081222115328,JackPosobiec,MysteryGrove,Premium,97559,2024-07-05 23:09:59,2024-07-04 10:16:28
+,1326229737551912960,245441097,libsoftiktok,JoeConchaTV,Premium,282754,2024-07-05 16:36:07,2024-07-04 20:45:22
+,1326229737551912960,302961644,libsoftiktok,SarahisCensored,Premium,297661,2024-07-05 16:36:07,2024-07-04 20:45:22
+,1589986640587640834,262858235,Riley_Gaines_,MattLeinartQB,Premium,102319,2024-07-05 13:15:12,2024-07-04 17:26:52
-,1201670995435646976,235251868,laurenboebert,GovKristiNoem,Government,552212,2024-07-04 21:40:03,2024-07-03 15:36:27
-,827279765287559171,235251868,SpeakerJohnson,GovKristiNoem,Government,552212,2024-07-04 13:33:03,2024-07-03 13:24:38
+,26637348,370982639,TulsiGabbard,AlexThomp,Premium,96584,2024-07-04 06:56:57,2024-07-03 06:51:57
+,1589986640587640834,89297892,Riley_Gaines_,LarryOConnor,Premium,83572,2024-07-03 21:01:28,2024-07-02 18:24:32
+,1589986640587640834,1276140426,Riley_Gaines_,DeAngelisCorey,Premium,203028,2024-07-03 21:01:28,2024-07-02 18:24:32
+,1344356576786866176,930561624875945989,RepMTG,RealPatrickWebb,Premium,140512,2024-07-03 16:45:53,2024-07-02 16:19:21
-,1326229737551912960,488957366,libsoftiktok,MooreSchools,Premium,4738,2024-07-03 16:32:23,2024-07-02 16:06:51
+,592730371,1759742111933411328,JackPosobiec,AnchorsQueen,,21,2024-07-03 10:08:09,2024-07-02 09:57:21
+,1589986640587640834,319901933,Riley_Gaines_,KatieDaviscourt,Premium,175527,2024-07-02 18:24:32,2024-06-30 15:37:12
+,1326229737551912960,488957366,libsoftiktok,MooreSchools,Premium,4738,2024-07-02 16:06:51,2024-06-30 18:49:32
+,1201670995435646976,16395120,laurenboebert,sovereignbrah,Premium,177838,2024-07-02 15:13:24,2024-06-30 19:42:50
+,1201670995435646976,1290425746557566976,laurenboebert,CarrieP29233285,,390,2024-07-02 15:13:24,2024-06-30 19:42:50
+,1542228578,1357717304931479552,JDVance,Indian_Bronson,Premium,88265,2024-07-02 10:39:30,2024-06-30 12:05:40
-,1137701,767960339547774976,DavidSacks,BasedTorba,Premium,473583,2024-07-02 05:42:52,2024-07-01 05:55:35
